Batch,scan003
Instrument ID,084303
Data Mode,%T
Sample,Sample001
Cycle,Cycle01
Date Collected,16/10/2025
Time Collected,05:31:27
Entries,Data Points
nm,%T
390.0,XXX.XXX
391.0,XXX.XXX
392.0,XXX.XXX
393.0,XXX.XXX
394.0,48.468
395.0,48.164
396.0,48.868
397.0,48.585
398.0,48.145
399.0,48.823
400.0,51.351
401.0,53.045
402.0,51.986
403.0,51.734
404.0,53.306
405.0,53.616
406.0,53.016
407.0,53.672
408.0,55.116
409.0,55.121
410.0,53.270
411.0,52.420
412.0,54.450
413.0,57.768
414.0,59.363
415.0,58.270
416.0,57.927
417.0,60.014
418.0,60.952
419.0,59.066
420.0,57.491
421.0,59.451
422.0,62.217
423.0,62.098
424.0,61.893
425.0,62.581
426.0,61.843
427.0,61.209
428.0,61.450
429.0,61.180
430.0,62.100
431.0,64.116
432.0,63.738
433.0,62.626
434.0,63.609
435.0,64.689
436.0,64.934
437.0,65.303
438.0,65.786
439.0,66.146
440.0,66.099
441.0,66.366
442.0,67.413
443.0,67.411
444.0,66.782
445.0,67.688
446.0,69.415
447.0,70.095
448.0,69.386
449.0,69.016
450.0,69.859
451.0,71.135
452.0,71.860
453.0,71.423
454.0,71.368
455.0,71.985
456.0,71.694
457.0,71.644
458.0,72.543
459.0,72.609
460.0,72.362
461.0,73.444
462.0,74.096
463.0,73.227
464.0,73.174
465.0,74.166
466.0,74.394
467.0,74.198
468.0,74.044
469.0,73.803
470.0,74.264
471.0,75.053
472.0,75.381
473.0,75.363
474.0,75.217
475.0,75.324
476.0,75.669
477.0,76.434
478.0,77.293
479.0,77.266
480.0,77.010
481.0,77.312
482.0,77.390
483.0,77.082
484.0,77.302
485.0,78.018
486.0,78.423
487.0,78.762
488.0,79.340
489.0,79.281
490.0,79.017
491.0,79.482
492.0,79.237
493.0,78.243
494.0,78.938
495.0,80.669
496.0,80.636
497.0,79.472
498.0,79.793
499.0,81.287
500.0,81.633
501.0,81.013
502.0,81.444
503.0,82.297
504.0,81.689
505.0,80.551
506.0,80.794
507.0,82.158
508.0,82.678
509.0,81.797
510.0,81.260
511.0,81.668
512.0,82.227
513.0,82.768
514.0,82.855
515.0,82.259
516.0,82.006
517.0,82.547
518.0,83.010
519.0,83.100
520.0,83.222
521.0,83.160
522.0,83.083
523.0,83.400
524.0,83.294
525.0,82.775
526.0,83.056
527.0,83.807
528.0,84.268
529.0,84.501
530.0,84.433
531.0,84.168
532.0,83.771
533.0,83.606
534.0,84.087
535.0,84.461
536.0,84.743
