,     Angle,       PSD
1099,48.9954,643
1100,49.0354,645
1101,49.0755,642
1102,49.1155,655
1103,49.1555,630
1104,49.1955,669
1105,49.2356,650
1106,49.2756,630
1107,49.3156,640
1108,49.3557,637
1109,49.3957,618
1110,49.4357,666
1111,49.4758,640
1112,49.5158,627
1113,49.5558,621
1114,49.5959,662
1115,49.6359,650
1116,49.6759,667
1117,49.716,623
1118,49.756,610
1119,49.796,634
1120,49.8361,608
1121,49.8761,617
1122,49.9161,590
1123,49.9562,650
1124,49.9962,604
1125,50.0362,604
1126,50.0763,628
1127,50.1163,574
1128,50.1563,523
1129,50.1964,598
1130,50.2364,586
1131,50.2764,617
1132,50.3165,620
1133,50.3565,595
1134,50.3965,592
1135,50.4365,608
1136,50.4766,596
1137,50.5166,589
1138,50.5566,586
1139,50.5967,588
1140,50.6367,596
1141,50.6767,607
1142,50.7168,569
1143,50.7568,578
1144,50.7968,578
1145,50.8369,540
1146,50.8769,595
1147,50.9169,572
1148,50.957,543
1149,50.997,598
1150,51.037,533
1151,51.0771,553
1152,51.1171,603
1153,51.1571,546
1154,51.1972,564
1155,51.2372,587
1156,51.2772,573
1157,51.3173,561
1158,51.3573,579
1159,51.3973,570
1160,51.4374,582
1161,51.4774,528
1162,51.5174,566
1163,51.5574,562
1164,51.5975,547
1165,51.6375,583
1166,51.6775,566
1167,51.7176,564
1168,51.7576,584
1169,51.7976,527
1170,51.8377,575
1171,51.8777,544
1172,51.9177,544
1173,51.9578,525
1174,51.9978,532
1175,52.0378,528
1176,52.0779,524
1177,52.1179,514
1178,52.1579,531
1179,52.198,537
1180,52.238,591
1181,52.278,512
1182,52.3181,545
1183,52.3581,549
1184,52.3981,540
1185,52.4382,557
1186,52.4782,565
1187,52.5182,535
1188,52.5583,521
1189,52.5983,573
1190,52.6383,552
1191,52.6784,538
1192,52.7184,541
1193,52.7584,542
1194,52.7984,518
1195,52.8385,529
1196,52.8785,502
1197,52.9185,509
1198,52.9586,509
1199,52.9986,527
1200,53.0386,566
1201,53.0787,540
1202,53.1187,519
1203,53.1587,579
1204,53.1988,528
1205,53.2388,517
1206,53.2788,532
1207,53.3189,537
1208,53.3589,556
1209,53.3989,486
1210,53.439,574
1211,53.479,491
1212,53.519,481
1213,53.5591,492
1214,53.5991,520
1215,53.6391,515
1216,53.6792,536
1217,53.7192,552
1218,53.7592,548
1219,53.7993,511
1220,53.8393,505
1221,53.8793,528
1222,53.9193,503
1223,53.9594,525
1224,53.9994,530
1225,54.0394,531
1226,54.0795,501
1227,54.1195,520
1228,54.1595,504
1229,54.1996,498
1230,54.2396,567
1231,54.2796,487
1232,54.3197,481
1233,54.3597,537
1234,54.3997,557
1235,54.4398,499
1236,54.4798,478
1237,54.5198,509
1238,54.5599,476
1239,54.5999,525
1240,54.6399,489
1241,54.68,478
1242,54.72,479
1243,54.76,499
1244,54.8001,506
1245,54.8401,465
1246,54.8801,499
1247,54.9202,494
1248,54.9602,512
1249,55.0002,519
1250,55.0402,534
1251,55.0803,520
1252,55.1203,507
1253,55.1603,490
1254,55.2004,454
1255,55.2404,453
1256,55.2804,481
1257,55.3205,491
1258,55.3605,507
1259,55.4005,484
1260,55.4406,511
1261,55.4806,460
1262,55.5206,468
1263,55.5607,477
1264,55.6007,458
1265,55.6407,457
1266,55.6808,468
1267,55.7208,483
1268,55.7608,494
1269,55.8009,486
1270,55.8409,453
1271,55.8809,459
1272,55.921,493
1273,55.961,457
1274,56.001,476
1275,56.0411,467
1276,56.0811,478
1277,56.1211,503
1278,56.1612,499
1279,56.2012,436
1280,56.2412,477
1281,56.2812,466
1282,56.3213,500
1283,56.3613,433
1284,56.4013,493
1285,56.4414,467
1286,56.4814,463
1287,56.5214,468
1288,56.5615,466
1289,56.6015,478
1290,56.6415,504
1291,56.6816,477
1292,56.7216,478
1293,56.7616,480
1294,56.8017,439
1295,56.8417,442
1296,56.8817,481
1297,56.9218,445
1298,56.9618,445
1299,57.0018,447
1300,57.0419,452
1301,57.0819,448
1302,57.1219,440
1303,57.162,472
1304,57.202,456
1305,57.242,433
1306,57.2821,458
1307,57.3221,441
1308,57.3621,435
1309,57.4021,456
1310,57.4422,478
1311,57.4822,456
1312,57.5222,487
1313,57.5623,392
1314,57.6023,433
1315,57.6423,452
1316,57.6824,469
1317,57.7224,438
1318,57.7624,444
1319,57.8025,474
1320,57.8425,448
1321,57.8825,433
1322,57.9226,445
1323,57.9626,434
1324,58.0026,447
1325,58.0427,395
1326,58.0827,416
1327,58.1227,410
1328,58.1628,445
1329,58.2028,431
1330,58.2428,456
1331,58.2829,459
1332,58.3229,393
1333,58.3629,412
1334,58.403,437
