,     Angle,       PSD
321,17.8503,2926
322,17.8904,2883
323,17.9304,2853
324,17.9704,2852
325,18.0105,2948
326,18.0505,2860
327,18.0905,2910
328,18.1306,2844
329,18.1706,2870
330,18.2106,2844
331,18.2507,2811
332,18.2907,2808
333,18.3307,2770
334,18.3708,2761
335,18.4108,2739
336,18.4508,2920
337,18.4909,2804
338,18.5309,2776
339,18.5709,2751
340,18.6109,2661
341,18.651,2763
342,18.691,2764
343,18.731,2790
344,18.7711,2698
345,18.8111,2785
346,18.8511,2700
347,18.8912,2806
348,18.9312,2778
349,18.9712,2671
350,19.0113,2714
351,19.0513,2738
352,19.0913,2688
353,19.1314,2691
354,19.1714,2776
355,19.2114,2786
356,19.2515,2701
357,19.2915,2696
358,19.3315,2734
359,19.3716,2664
360,19.4116,2742
361,19.4516,2714
362,19.4917,2799
363,19.5317,2643
364,19.5717,2711
365,19.6118,2764
366,19.6518,2750
367,19.6918,2775
368,19.7318,2738
369,19.7719,2680
370,19.8119,2861
371,19.8519,2759
372,19.892,2801
373,19.932,2734
374,19.972,2809
375,20.0121,2797
376,20.0521,2717
377,20.0921,2833
378,20.1322,2825
379,20.1722,2840
380,20.2122,2815
381,20.2523,2816
382,20.2923,2858
383,20.3323,2906
384,20.3724,3008
385,20.4124,2919
386,20.4524,2927
387,20.4925,2977
388,20.5325,2956
389,20.5725,3016
390,20.6126,3048
391,20.6526,3076
392,20.6926,3036
393,20.7327,3129
394,20.7727,3065
395,20.8127,3125
396,20.8528,3142
397,20.8928,3122
398,20.9328,3079
399,20.9728,3252
400,21.0129,3264
401,21.0529,3212
402,21.0929,3280
403,21.133,3293
404,21.173,3351
405,21.213,3266
406,21.2531,3368
407,21.2931,3342
408,21.3331,3351
409,21.3732,3443
410,21.4132,3553
411,21.4532,3365
412,21.4933,3400
413,21.5333,3502
414,21.5733,3508
415,21.6134,3526
416,21.6534,3554
417,21.6934,3596
418,21.7335,3563
419,21.7735,3652
420,21.8135,3565
421,21.8536,3540
422,21.8936,3554
423,21.9336,3671
424,21.9737,3590
425,22.0137,3630
426,22.0537,3517
427,22.0937,3556
428,22.1338,3752
429,22.1738,3625
430,22.2138,3681
431,22.2539,3620
432,22.2939,3679
433,22.3339,3562
434,22.374,3574
435,22.414,3556
436,22.454,3554
437,22.4941,3627
438,22.5341,3617
439,22.5741,3468
440,22.6142,3505
441,22.6542,3443
442,22.6942,3444
443,22.7343,3372
444,22.7743,3386
445,22.8143,3352
446,22.8544,3342
447,22.8944,3321
448,22.9344,3187
449,22.9745,3261
450,23.0145,3109
451,23.0545,3017
452,23.0946,3105
453,23.1346,3022
454,23.1746,2948
455,23.2147,2949
456,23.2547,2873
457,23.2947,2901
458,23.3347,2904
459,23.3748,2909
460,23.4148,2801
461,23.4548,2761
462,23.4949,2736
463,23.5349,2665
464,23.5749,2594
465,23.615,2529
466,23.655,2547
467,23.695,2597
468,23.7351,2387
469,23.7751,2411
470,23.8151,2498
471,23.8552,2456
472,23.8952,2331
473,23.9352,2366
474,23.9753,2281
475,24.0153,2238
476,24.0553,2214
477,24.0954,2237
478,24.1354,2133
479,24.1754,2261
480,24.2155,2242
481,24.2555,2217
482,24.2955,2210
483,24.3356,2272
484,24.3756,2330
485,24.4156,2451
486,24.4556,2471
487,24.4957,2430
488,24.5357,2335
489,24.5757,2125
490,24.6158,2029
491,24.6558,2005
492,24.6958,1949
493,24.7359,1927
494,24.7759,1841
495,24.8159,1807
496,24.856,1871
497,24.896,1798
498,24.936,1764
499,24.9761,1709
500,25.0161,1840
