Wavelength,Illy,Mucilago,Cafeina,Ox,Mi,Ch,Go,Verde
371,19.8730793,17.64855194,92.85727692,28.53186798,34.62711716,35.30882645,37.76936722,35.90305328
372,19.88019371,17.67062569,92.39198303,28.62024879,34.52724457,35.24832535,37.6951828,36.05116272
373,19.7954216,17.67420197,92.30696869,28.55703163,34.41997147,35.27075577,37.68474579,35.83181763
374,19.82433891,17.67679024,92.2561264,28.58343124,34.54312897,35.27500534,37.77983093,35.86593246
375,19.91307259,17.70057487,92.50945282,28.50398445,34.57949829,35.28441238,37.85427856,35.98872757
376,19.81477737,17.55597305,91.89763641,28.49995804,34.4305954,35.1565361,37.77544785,35.94034958
377,19.84745979,17.64300537,91.75724792,28.46025467,34.32684326,35.01444626,37.7116394,35.98023987
378,19.88293457,17.67938232,91.94864655,28.59077835,34.50485611,35.15398026,37.72943497,35.92935944
379,19.86734772,17.63897324,91.61708832,28.43684196,34.36618042,34.9329071,37.70837021,35.97512054
380,19.81756401,17.6520443,91.32645416,28.43205643,34.31337738,34.96389389,37.66144562,35.8929863
381,19.82691574,17.59728622,91.3115921,28.47415543,34.29106522,34.9192009,37.72160721,35.99059296
382,19.74437332,17.62465286,91.18712616,28.40186691,34.23505783,34.8710556,37.59759903,36.00457382
383,19.78373528,17.59675789,90.97662354,28.31632423,34.12346649,34.8759346,37.63610458,36.06290054
384,19.66436195,17.60154533,90.74671936,28.38299561,34.1415863,34.71395874,37.61086273,35.98975372
385,19.76500702,17.69805145,90.90253448,28.46961975,34.14060974,34.86132813,37.65789413,36.15182495
386,19.74258614,17.64417648,90.69464111,28.43928909,34.07982635,34.77056122,37.63467789,36.0890007
387,19.7751503,17.60036278,90.24969482,28.36225128,34.13256454,34.63715363,37.64004517,36.12091064
388,19.75440216,17.60596275,90.31139374,28.38433456,34.10805893,34.62257004,37.70116425,36.22418976
389,19.71855545,17.58437538,90.23841858,28.42412567,34.05594635,34.58462906,37.71203613,36.21364212
390,19.75153351,17.59335327,90.12801361,28.3507309,34.00141525,34.47631454,37.69045639,36.22432709
391,19.72707748,17.62426567,90.05181122,28.37704468,34.01312256,34.52883911,37.67495728,36.20922852
392,19.77101707,17.63018608,89.90573883,28.39990044,33.93917847,34.53450012,37.59303665,36.26734161
393,19.72537422,17.65135765,89.88191986,28.36306953,33.97532654,34.51303482,37.70111847,36.34096146
394,19.71920204,17.61534119,89.63340759,28.34103966,33.91898727,34.36566162,37.63603973,36.31747818
395,19.71667099,17.6528759,89.47190857,28.34781456,33.94258499,34.34225082,37.67537308,36.36775589
396,19.75107574,17.65241432,89.53484344,28.34862709,33.9318161,34.32138443,37.71220016,36.48907852
397,19.70113945,17.61815643,89.38799286,28.28187943,33.87064743,34.29063416,37.63686752,36.46993637
398,19.72305298,17.66835976,89.24659729,28.30742073,33.88127136,34.25206375,37.63374329,36.52875137
399,19.74347305,17.69406509,89.05128479,28.28998947,33.83562088,34.28288269,37.58860016,36.46607208
400,19.69189835,17.69333839,89.08953857,28.2694397,33.81970978,34.14914703,37.49489594,36.53407669
401,19.72736931,17.67160225,88.96142578,28.29288483,33.7665329,34.18965149,37.54732132,36.57144547
402,19.66666603,17.65395546,88.89850616,28.22467041,33.82322311,34.1127739,37.48890305,36.60772324
403,19.66350746,17.68820763,88.80031586,28.21879005,33.73551178,34.05935669,37.55925369,36.620327
404,19.65294838,17.64189911,88.60170746,28.25156975,33.74217987,34.11898804,37.4988327,36.69376755
405,19.62903976,17.68200111,88.57226563,28.19138718,33.66950989,34.01587296,37.47249985,36.63631058
406,19.64022636,17.71273994,88.49617767,28.22574425,33.68414688,34.01821518,37.43267059,36.69997025
407,19.66890335,17.71440887,88.57120514,28.23987007,33.69217682,33.9552803,37.47687531,36.72830582
408,19.65620422,17.70021248,88.49278259,28.23363304,33.67494583,33.96739578,37.51812744,36.79308319
409,19.64349747,17.75468826,88.20782471,28.16941833,33.6187706,33.92263794,37.43506241,36.8428154
410,19.6326561,17.73486519,88.20796967,28.15087128,33.63560104,33.89836121,37.42914581,36.83227158
411,19.62740135,17.74044609,88.22924042,28.13259697,33.55555725,33.8394928,37.42744446,36.85577011
412,19.61144447,17.71454239,88.17585754,28.1236496,33.57528305,33.84863663,37.3911972,36.85768127
413,19.58281326,17.78377151,88.09080505,28.04977226,33.54573822,33.87859726,37.37102509,36.82906342
414,19.62462807,17.76029396,88.14238739,28.08763123,33.53739929,33.84613419,37.42696762,36.95639038
415,19.57206154,17.77444077,88.00350189,28.08568764,33.5405426,33.7557869,37.38732147,36.94421768
416,19.58942986,17.80696678,87.80528259,28.02959633,33.45424652,33.77028656,37.30618286,36.89232635
417,19.59417152,17.82259941,87.88430786,28.03483009,33.48404694,33.69091034,37.2942009,36.98792267
418,19.5568428,17.81554794,87.7955246,27.99157524,33.44790649,33.63267899,37.27604294,37.0346756
419,19.55121803,17.81112099,87.60939026,27.97863388,33.37589645,33.68128586,37.25291061,37.01615524
420,19.52919006,17.83073044,87.63660431,27.93537712,33.42336273,33.60321808,37.21642303,37.00461197
421,19.58838844,17.85853195,87.56490326,27.95859528,33.36827469,33.56462097,37.21410751,37.05286026
422,19.57266235,17.866642,87.58737183,27.9233017,33.38596344,33.56277466,37.20869446,37.1014328
423,19.59608841,17.87794685,87.47952271,27.9114399,33.34897232,33.55063629,37.21350479,37.11670303
424,19.54775047,17.89229584,87.36816406,27.91308403,33.3123703,33.50701904,37.1893959,37.12075806
425,19.5105381,17.88639069,87.35645294,27.85695267,33.2543335,33.46123123,37.12793732,37.12353516
426,19.54148102,17.92980957,87.25767517,27.88369942,33.23725128,33.42819977,37.13491821,37.17953873
427,19.52827072,17.93050385,87.24024963,27.81572342,33.27318573,33.40237045,37.14123535,37.20149231
428,19.51768112,17.94949532,87.18244934,27.85601234,33.22989273,33.48410416,37.0907402,37.27331924
429,19.53747177,17.99793053,87.1049881,27.78794861,33.21622467,33.34664917,37.05542755,37.21376801
430,19.55425835,17.99930191,87.15714264,27.82862473,33.2229805,33.34909821,37.11618042,37.30572128
431,19.58113861,18.05053139,87.1530304,27.83303833,33.21438217,33.38423157,37.13996124,37.39601517
432,19.56230736,18.04177284,86.97913361,27.81949997,33.18925095,33.33069611,37.0556488,37.33365631
433,19.58772469,18.08535004,86.96753693,27.77273941,33.16394806,33.27445221,36.99469757,37.37509918
434,19.60454369,18.10591125,86.90606689,27.77141953,33.1773262,33.26318741,36.98665619,37.44422531
435,19.60487175,18.14141464,86.93157959,27.80502701,33.15362167,33.31589508,37.07284164,37.47101212
436,19.63461113,18.20913315,87.0296402,27.8042469,33.18741989,33.31446838,37.02376556,37.52927017
437,19.63771057,18.21941376,86.90760803,27.77092171,33.16909027,33.32660294,37.03492737,37.54154587
438,19.60202789,18.21693802,86.80236053,27.75859833,33.15330505,33.26819229,36.97476578,37.55293655
439,19.64910889,18.27954865,86.72140503,27.75007439,33.11299515,33.25460052,36.98927689,37.60596085
440,19.62852669,18.28745651,86.85549164,27.76532555,33.19019318,33.25311279,37.02454376,37.67695618
441,19.64799881,18.32071114,86.76222992,27.75312996,33.12487793,33.24733353,36.95314407,37.70924377
442,19.66312599,18.35901642,86.77102661,27.74763489,33.11495972,33.19324112,36.97015381,37.68610382
443,19.65883636,18.40062523,86.72226715,27.72786713,33.14081192,33.17900848,36.93596268,37.77027893
444,19.6456604,18.41407967,86.70783997,27.7484169,33.12343979,33.20727158,36.98841476,37.85631561
445,19.6727066,18.4675827,86.70546722,27.72833633,33.11020279,33.22352219,36.97378922,37.82144165
446,19.65411186,18.48629379,86.69491577,27.68461609,33.12832642,33.1855011,36.92973709,37.88608932
447,19.69881821,18.54593086,86.72842407,27.69108391,33.10216141,33.19718933,36.93054199,37.93180466
448,19.69622803,18.52290916,86.66422272,27.706007,33.07974243,33.13729477,36.91485596,37.96012115
449,19.70464897,18.63335419,86.72557068,27.75073051,33.14113617,33.19195938,36.86075974,38.03085327
450,19.70528412,18.65807533,86.7339325,27.68047523,33.05535889,33.15680695,36.92115021,38.05703354
451,19.72629738,18.68221664,86.74307251,27.68649673,33.08810425,33.15746307,36.92633438,38.13972855
452,19.73199272,18.74288559,86.84580231,27.73215103,33.11002731,33.15422821,36.90264893,38.20978165
453,19.7401104,18.76526833,86.809021,27.69575119,33.09802246,33.14133072,36.85486221,38.2551651
454,19.72930908,18.8284893,86.82120514,27.72084999,33.09785461,33.15844727,36.88524246,38.28970718
455,19.76070023,18.87059593,86.8341217,27.70205688,33.12068558,33.17084503,36.88792801,38.33201981
456,19.74362373,18.91801262,86.84521484,27.68440628,33.08224869,33.16309738,36.88601685,38.37773895
457,19.74831009,18.95155907,86.88218689,27.70813942,33.10547638,33.16217804,36.86053085,38.43887329
458,19.77539444,19.02016068,86.96908569,27.75738907,33.10919571,33.17425919,36.86648178,38.50175095
459,19.77766991,19.04587173,86.94820404,27.70917511,33.09817123,33.13374329,36.86666489,38.57102966
460,19.81930351,19.1079998,86.97602844,27.71142769,33.12017441,33.17195892,36.89053726,38.61231613
461,19.84287262,19.18584061,87.11872864,27.75421524,33.12079239,33.19653702,36.89147186,38.74881744
462,19.83452034,19.23691559,87.12286377,27.76681137,33.1380806,33.18989944,36.89882278,38.76735687
463,19.8680706,19.29905701,87.15285492,27.75773048,33.15332031,33.13777924,36.86013794,38.79411697
464,19.8579464,19.32582092,87.24905396,27.78848076,33.12947083,33.15550232,36.90654755,38.90652084
465,19.8661232,19.38464737,87.22660828,27.76710129,33.14850998,33.1687851,36.88632965,38.94617844
466,19.9197731,19.43654442,87.28630829,27.81888199,33.16273117,33.23188019,36.87522507,39.02898026
