Wavelength,Illy,Mucilago,Cafeina,Ox,Mi,Ch,Go,Verde
227,0.5297301754386039,0.4999531479109274,0.1743370953728114,0.3949431271688153,0.32838810949345953,0.30317041904186537,0.30605413322529706,0.3041532476840818
228,0.5158727634975693,0.48975900889018376,0.17130219269314018,0.38664431118913156,0.3266378057067574,0.29880924148332966,0.30180824905806003,0.30287842944994536
229,0.5089606543384506,0.48026723448261666,0.16876549734102886,0.38265919209615906,0.3209922076744871,0.2963225031678929,0.29910982178477474,0.2977886571343149
230,0.500083760520794,0.4742519856549501,0.16762135282907908,0.3750177115545732,0.31809741403976366,0.2912241206818147,0.29645917123135934,0.29565060663849096
231,0.4915458537661701,0.46758187214896796,0.16404583895167724,0.370073918189294,0.31158578639496826,0.2890001578893562,0.2907984416352547,0.2902988569809808
232,0.48361561641545436,0.4592851573800818,0.16317415006564717,0.3630718354311888,0.3056641739272894,0.28347335835677523,0.28793118732762046,0.2830386108250924
233,0.47400799959188955,0.45201209704133927,0.1588654982143014,0.35777256230392296,0.3013244582700376,0.2793662555073295,0.2822418720339135,0.28091341737245634
234,0.4685710304616464,0.44467061255029217,0.1585194114418409,0.352333005862719,0.2961854848697292,0.27704405623576633,0.2788281026395536,0.2761242988571768
235,0.46374394337558433,0.4409415486448316,0.15786595104370282,0.34813138151775,0.2935876789619778,0.27448733650889046,0.27620853251239685,0.274081884193885
236,0.4582148216342614,0.4354003353379745,0.15487706284492653,0.3443297963572658,0.2916557299403211,0.2714144963562666,0.27405625624383556,0.2704102825267538
237,0.4550100571869644,0.43208825078670365,0.1540129847983014,0.3410175879076829,0.28725220443252253,0.26840184794969013,0.2717006293127717,0.269192819066441
238,0.4528683737717363,0.42755849383983624,0.15412433802315872,0.337944168546636,0.28437528219533736,0.26644393306131864,0.2699076263578357,0.2644289544800338
239,0.4487639088636186,0.424090564962625,0.15147337597744004,0.3370295502358658,0.2824753176275854,0.26247697399645253,0.26607254449738194,0.2617994990743395
240,0.4486586039863898,0.42584853862543626,0.15402011773584046,0.33419890588537404,0.28295094441569835,0.26442801038884767,0.2677658344370837,0.26305418495737976
241,0.4471556523704221,0.4252991018230683,0.152493180943718,0.3348304881362747,0.2825763522351479,0.2615950585354705,0.2654405715824466,0.2608665139251174
242,0.4513593794833597,0.42678804792378955,0.15506065368773192,0.33639138537494473,0.28221712236552765,0.2650919399577434,0.2671698265252398,0.2622031543569592
243,0.45687455257806575,0.43116811192952387,0.15929839928442058,0.337994421934936,0.285245532758323,0.2663078866146611,0.27129739785708185,0.26406056231884967
244,0.4597886015230426,0.43738825810656623,0.16307931157389222,0.34096008183304516,0.2893116967955103,0.26690268132641237,0.2708650813959286,0.2664692686744152
245,0.4677023723635616,0.4416856379487826,0.16612096557657585,0.3445937092500555,0.29030024704122903,0.2712533393441696,0.2739122947036319,0.2680001615714036
246,0.4727292553903746,0.4499572372599585,0.17209540975561888,0.34995313535848505,0.2942421339041297,0.27323876309315187,0.2763774246300701,0.270639059080102
247,0.4815086019067658,0.45950187034991963,0.1770382178098564,0.35808017797202574,0.29958903689678884,0.2769612277281581,0.28188399658393104,0.27750877807836183
248,0.492503596099251,0.4680858808876307,0.18268083016444003,0.3634074800654645,0.3054517685337841,0.2793949097462909,0.28431543356503686,0.2803237438351509
249,0.5025264924326052,0.480734217133985,0.18947712791223603,0.3685159455480178,0.3110052689036453,0.28722517764156397,0.2870196425405387,0.2854279176410981
250,0.5140485045197443,0.4907974366596677,0.19680231381470592,0.3783999678929555,0.31529509054412164,0.29053234109908543,0.2932021109448055,0.29089855057331215
251,0.525278024791676,0.5014137585277272,0.20614899279885157,0.3888915893274618,0.3219582902072762,0.29678086662809333,0.2987930559179368,0.29762849085699883
252,0.5418146229553245,0.5170068451531371,0.21596148589554898,0.3974200327904196,0.3313873379040546,0.30322672915029814,0.3061222168202189,0.3039737370722986
253,0.5476870875802433,0.5282410481875597,0.2232280988738995,0.4035870680035656,0.3379146254029626,0.30737785887975955,0.3098597780882,0.3064147188857189
254,0.5611366171190542,0.5449218111509864,0.23105837395934858,0.412857685811131,0.34323510164203963,0.3132629563535194,0.3137610913910247,0.3147536073428854
255,0.5722550272864111,0.5565542466749016,0.24145590106512982,0.42124639210955395,0.34908902654215623,0.31892864235521934,0.3198662636920826,0.31955073201569695
256,0.5846589880030526,0.5659697239601689,0.24470741472833413,0.427615031967844,0.35511479653107236,0.3221450096093399,0.3236287821128585,0.3247175398573854
257,0.594182905655195,0.5754595475024005,0.25410750240359814,0.4352179279931092,0.3601329931655026,0.32714100848539696,0.3281065636985854,0.33149697099832
258,0.6033536134660336,0.5858869496149262,0.2608128390500484,0.44208667848380157,0.3642424774172077,0.33136996259229323,0.3340826891470232,0.3355579073743491
259,0.6108016280159259,0.5942459047790776,0.2662528621402782,0.44492145414927675,0.3688001676039372,0.3342327039734423,0.3351190087651861,0.33770596831442123
260,0.6198726713646678,0.6050336905197284,0.2732199600224865,0.4510132397604789,0.3714942979367526,0.3396714805838683,0.33811638161105106,0.34547511736644254
261,0.6259552944226277,0.6117080796597174,0.27943210946351194,0.4597639120669528,0.3786414082949674,0.3429879242241216,0.34416077413853263,0.3494291818686093
262,0.6325791098378664,0.6132185957224241,0.2831856937233552,0.4605287900469268,0.37793066006255316,0.34442766010173953,0.34394360884882413,0.35068606972261995
263,0.6319105735118333,0.6220890958171985,0.286767870357707,0.4627275283023413,0.3817748120281461,0.3465489130272881,0.34639009639208873,0.35334721163876925
264,0.6330633415359437,0.6267379773336081,0.2908051083084182,0.46461427348898243,0.38513840453227455,0.349947238960554,0.3475895179029338,0.3561321792372578
265,0.6364158406625873,0.6300413226677937,0.29405235841537514,0.46743000592447026,0.3854481667226042,0.3498487538380064,0.34900309505673044,0.35558302711778667
266,0.6380213180823922,0.6329006733129443,0.2949117225457438,0.46755459654120135,0.3866482256099759,0.3510717956107421,0.3481016541398654,0.35807998907936334
267,0.6392253085990087,0.6301242713664807,0.29444308815253306,0.47030853707836995,0.3841793427871285,0.34937144003201315,0.3511819756701555,0.35639105684443373
268,0.6420254229671556,0.6352312261507396,0.29826055540124696,0.4689478446019728,0.38922113096748423,0.35247398002081076,0.3506502609195037,0.35830638284176364
269,0.6411869867485143,0.6365774991848754,0.30007109564651246,0.4703200841377764,0.3882693847574672,0.3544136956913766,0.35157886290803697,0.3606583595432056
270,0.6418662998494973,0.6360105780917849,0.30071195912297366,0.471822444967944,0.38906888826738006,0.35307505086524893,0.35168276757082895,0.35994438866258904
271,0.6418378665616533,0.6399923777238581,0.3009739364681352,0.46891794689599964,0.3895411322097373,0.3523341617594742,0.3507080616357563,0.3603170459875027
272,0.642188020668002,0.6403837134107138,0.30209453748720705,0.4721665642682149,0.3928179480065783,0.3548712684615085,0.3528006342085661,0.36194208050823784
273,0.6430403732644938,0.6413519546126534,0.30429016607949677,0.4753800109030324,0.39190224319676203,0.35662828355094933,0.3547111043935247,0.3613450283229487
274,0.6456507753889598,0.6419216831363619,0.30454158480509763,0.47284804278051196,0.3930378081247019,0.35799426237942766,0.35701001564596013,0.3635647616848048
275,0.6432668475738701,0.6434844001814608,0.30292455155028075,0.47546580666515115,0.39354161325086445,0.35570841228148153,0.35590093795372724,0.3643572005466176
276,0.6425061613544709,0.6467982608720506,0.3035552450002841,0.475039717746222,0.39090100319516674,0.3565320369131968,0.3554893030524193,0.3632090750513941
277,0.6435229660129942,0.6432062291681357,0.30441330261378696,0.47521633806108965,0.39281217655880796,0.357859718099127,0.356266452773198,0.36430077434086816
278,0.6440446714524399,0.6441984977764794,0.30311175243727617,0.4744022561417047,0.392848402387163,0.35800132693379205,0.3569101421073262,0.3651594605614876
279,0.6450091206754398,0.6471033680719283,0.3044095292085158,0.47587947810860753,0.3972416906894709,0.35820874309048145,0.3578234639858464,0.36357964720709
280,0.6453127900058326,0.6457085485223713,0.30466977114986893,0.47405749661171726,0.39352295863732345,0.3586026870857777,0.35864025478567196,0.36109783030154907
281,0.6459499085844458,0.6493765829573024,0.30537144051198983,0.4760620923514036,0.39496932948386765,0.3592819807154499,0.35881258594094767,0.3650752819075256
282,0.6455968924934972,0.6498860250451757,0.30622028802954326,0.4770540309197213,0.39724834818461474,0.3614614637009279,0.3602266616407097,0.3684466315283701
283,0.6453301771877873,0.6489118411325447,0.30710322120481415,0.4757513866236367,0.39464222217934,0.36084795887095833,0.35763102802992286,0.3666487622796246
284,0.6456732682148976,0.647602936669087,0.3069057615158919,0.47511545281989487,0.39616785179702263,0.3608732095596132,0.3589030550427159,0.3662134586200412
285,0.6437948837220304,0.646102357627319,0.3040555086135537,0.4708029371230056,0.3937051938901368,0.3571110431836564,0.3562529445040856,0.3657060974454571
286,0.644654017442521,0.6475407536641657,0.30803963839488446,0.47514939193709704,0.3977080909059181,0.35869810712136996,0.359287664230145,0.3669967873797282
287,0.6462041668526108,0.6501772817420108,0.3061807551088118,0.47528205706591997,0.39733416134931465,0.36213613159007463,0.3619721224153798,0.36704338158894334
288,0.6457107100573083,0.6532280746299686,0.3077579863325668,0.47740371479405463,0.3969723724374461,0.36260913416823115,0.35895265065321236,0.3673937305779229
289,0.6443487993660486,0.6519017314747775,0.3072648704401828,0.47494658805421386,0.39661092579480095,0.3623590788715385,0.35717348090925793,0.3685747415600631
290,0.6447784825499694,0.6523694996869349,0.30850070038740607,0.4759070338495308,0.3970629670298482,0.3601885767435382,0.358478165435145,0.3671434524347663
291,0.6463049360681228,0.6534052516741375,0.31058536876971,0.4766206229145975,0.39655753986231024,0.3627664324636988,0.36070648334288147,0.3665529664735585
292,0.6486148662696594,0.6542394616409553,0.3086400080737195,0.47674321078702486,0.3981866373273799,0.36130117324921707,0.3604667912265065,0.36537470508724534
293,0.6421609470211029,0.6528614968972022,0.3071105126120326,0.4765325142083847,0.396810489741936,0.35979599943713314,0.360748225446593,0.36803488421780606
294,0.643203788626673,0.6548553212545689,0.3061331460413679,0.4754105052761435,0.39668261293290685,0.3588194367024182,0.35943637257649974,0.3672241354476833
295,0.6476717534456156,0.6555343729010377,0.3048329235478717,0.47784298331029174,0.39644579332377683,0.36144048167911724,0.3587151351785758,0.3669769632829005
296,0.6471602687973301,0.6558823233791555,0.3038928146882156,0.4767444025406087,0.3963837196593798,0.36284011758978196,0.3566260993389827,0.369189459669248
297,0.6446094305896184,0.656273120596353,0.30187776177846093,0.47448874809745467,0.3956338009863287,0.3608378818738933,0.35933055859075114,0.3657910139155933
298,0.647188427833985,0.6574698351197827,0.3011704735595764,0.47577392987889944,0.397746010753123,0.3623930039952492,0.35984288970238065,0.3679668065814947
299,0.6473263082483649,0.6561322953853244,0.29929340510123903,0.47389185461883776,0.394923918648576,0.3614137130297561,0.358923346949622,0.3664306899254355
300,0.6473253521463138,0.6588148296510277,0.2943715574569714,0.47598559712824184,0.3968572551749039,0.36292546889415256,0.359842396504658,0.36844458051680373
301,0.6484349132907041,0.6611041479887412,0.2899310210364765,0.47554988617902993,0.39646643136807636,0.3635795706670901,0.3588204208769683,0.36859022570313815
302,0.6464001508385433,0.6618184843054284,0.28607549607400085,0.47413844085389734,0.3939707694172594,0.36210188321519965,0.35627367738591653,0.3667111603064326
303,0.6477881407864918,0.6622117699514845,0.2775629558593953,0.4751994645259807,0.39576903455416135,0.3631607112394202,0.35820458554694956,0.3655290492226315
304,0.6487980670927602,0.6605554130475157,0.2691264367523867,0.4722848045942942,0.3918875389947698,0.3613730110710067,0.35838502463543054,0.3687129956477868
305,0.6489082978446263,0.6630422663133577,0.261313418109383,0.47369047525712227,0.3956993523334478,0.36282132269199696,0.359240947588793,0.36966986199432794
306,0.6487243126159543,0.6622753666353447,0.24610735631109648,0.473721048493736,0.394072069740641,0.36395015290596566,0.3598527918666401,0.36989457598089914
307,0.6468842894037159,0.6665942565209306,0.2305527825100917,0.4705642584384522,0.3954767406789841,0.3618918373799247,0.3585897112804046,0.36974286484460017
308,0.6507705752043282,0.6677179918418739,0.2118024514034773,0.4733389879825538,0.3939277197894848,0.3619510776314623,0.35982228925370396,0.3688619459078002
309,0.648065653059275,0.6648899240897246,0.19201595402225546,0.4730591255074552,0.39089391254101225,0.36190228201419394,0.35562751084924216,0.3648786851897523
310,0.6527288481639519,0.6709992045533972,0.17066230906502455,0.4751470171708907,0.394335733799962,0.36375915637197576,0.35909912338062355,0.3688743413321589
311,0.6531378734153614,0.6674341468694656,0.14713942957014914,0.4738773016149469,0.39322717363479365,0.3623544234596674,0.3601615434642671,0.3720322713375481
312,0.6520782938670227,0.6682220258617484,0.12327418398286905,0.47157044714570406,0.3936230473007465,0.3595684109710362,0.35779344338694163,0.3689627853922728
313,0.6571491974623864,0.671326893932289,0.10455495206672061,0.47385737223711577,0.39483352226062496,0.3634549148408621,0.35967462432792785,0.37039589480489354
314,0.6561536490827622,0.6738598850804713,0.08323847570078113,0.475010386872307,0.3921796334093288,0.36249040577183544,0.3574919170619717,0.3709510348890126
315,0.6509064461854368,0.6678281583290306,0.06346109324742133,0.4733900840603811,0.3890126478734879,0.3623341613605249,0.35549294640024565,0.3687191137393009
316,0.6558774851371807,0.6730687831858537,0.04956094953654877,0.47252797169811034,0.3910824267860742,0.3637093916650249,0.3569904160380071,0.3685744318584787
317,0.6572997973589993,0.6698240826144435,0.03409876160931624,0.47540743595175683,0.3930540256826518,0.3642044219914873,0.358794986450536,0.3714473796506055
318,0.656821579638301,0.6778849323166103,0.024150727977211295,0.4778709129401155,0.38996866922581175,0.3629905443292838,0.3582515687691248,0.3691264331919668
319,0.6586441135849532,0.678879382662559,0.018147216692809165,0.4765152916453457,0.3925335231432301,0.3644662405207735,0.35703858746015804,0.36925823325392093
320,0.6599880605188075,0.6791828400645494,0.011958119382504018,0.4784677202797061,0.39225063358062284,0.3646959121255875,0.35531156455138113,0.36931150739858887
321,0.6588735122867246,0.6822139484625271,0.0076790759570155576,0.47601291177672467,0.3915881714698022,0.3665391345403006,0.3548487271967464,0.3704944471999645
322,0.6580749536754469,0.6800743015210597,0.004993300614879903,0.476478367117124,0.3911704553056903,0.3661120236124824,0.3571836618394082,0.3694772261332384
323,0.6602172990907997,0.6872855875600807,0.0017486856770199122,0.478463682018222,0.3925679666917947,0.36775831017857663,0.35636177491109366,0.3717313436642016
324,0.6612737833284774,0.6858836139449431,0.001971969495621062,0.4802195777208904,0.38912692174059194,0.3650113906694712,0.35413375164276406,0.3712085805098633
325,0.6600411083771449,0.68593144058406,0.0025995088634727104,0.4783545633260722,0.39239136022008414,0.36963679939165384,0.3565320746165286,0.3715499516450995
326,0.6629245394334504,0.6879232426381063,0.0016807250507664406,0.4789387102738465,0.3913232327099805,0.36912333255420493,0.3546633403974697,0.37384665699235686
327,0.6606360960398823,0.6877308871685119,-2.6142003818563353e-05,0.4779888243424366,0.3921814318088963,0.3673787136525819,0.3538906980624372,0.3722042233353906
328,0.6651131835115183,0.6932079124309942,0.0020999019277812003,0.48140534109720234,0.3922118007611546,0.36906686493011076,0.3582388681152897,0.3763008325492523
329,0.6633610281823628,0.6955848389831774,0.003241442561341623,0.48272125474975214,0.3929525939302452,0.37114455938433677,0.359233294556792,0.3749158884366477
330,0.6625100051257746,0.6921612661224958,0.0027223582033284455,0.48153611544564523,0.39279273459337594,0.3705077447847538,0.3563658395713569,0.3761628994410555
331,0.6622428629566015,0.694984513254449,0.004027538144547371,0.48012608142065183,0.39504926258705786,0.3722504426258708,0.35772929292881317,0.37701562605458205
332,0.6663614358276237,0.6981253697242464,0.006561717565013003,0.4816102301612373,0.3953117505661379,0.3730112692828389,0.35758675377079174,0.3735112675541197
333,0.6674699687486354,0.6949949782930898,0.003492382783018444,0.4824132962131682,0.3957260123089237,0.37283555750204544,0.3567278285387401,0.377046807954732
334,0.6694708225442823,0.7011772781252987,0.009125625578220609,0.4884056129961283,0.3974344704660837,0.3766500174849947,0.3614560562337812,0.38068909860306577
335,0.6681605618996729,0.6997954946987863,0.006594785408611026,0.4833521463697579,0.39398878665225867,0.3745900344269739,0.36108538844636917,0.37779189218556075
336,0.6725356731904488,0.7003723447532875,0.008080016556959668,0.4852448697134091,0.3946788475438414,0.37720318537968534,0.35760913562052,0.3803522034985316
337,0.6696919199995892,0.7050207347381405,0.012015478605239105,0.48634305746623974,0.39815046078227057,0.37858947299012824,0.35950168550126804,0.38155156516648026
338,0.6666787992352532,0.7057959229867075,0.009914318311393444,0.48826235122144146,0.3950924646336571,0.377790666402924,0.35796906523287486,0.3819346979278422
339,0.6770056267997311,0.7110478406653831,0.012518922912129415,0.48996751979242803,0.395896271622336,0.38056229954727994,0.3627047512680588,0.385005194310047
340,0.6787609611251744,0.7092251766700097,0.014311356184590673,0.48787620346050975,0.40070946553592424,0.3864491215147019,0.3624311682500423,0.3851203485823296
341,0.6749821445422872,0.711632848850345,0.012908759387308955,0.4891433245915282,0.40030225167318356,0.38233618862006713,0.3644318079074613,0.3859602816211296
342,0.6770351197603062,0.7110560171465259,0.0151653527368929,0.48843933143649254,0.4010779701690903,0.3816769777925293,0.3612441149825003,0.3885790785164718
343,0.6710596734687431,0.715171065811075,0.01605788797441776,0.4923962979826222,0.39996548682204325,0.38084962039718206,0.3645395243524201,0.38810917466135963
344,0.6758837493024223,0.7131631401746925,0.01429005684782192,0.49235099776960234,0.40047514803909334,0.38490120364019353,0.36255488162656535,0.38875916958967616
345,0.676698020515742,0.7140781721109737,0.015420396383213353,0.49312705687331726,0.40145079607734924,0.3850320903740112,0.36527073824139134,0.3897422282846361
346,0.6802148189996131,0.7179313792833812,0.01751434601438251,0.49553942000792683,0.4007678666483674,0.3841768550074367,0.3632793172037794,0.3883065703570783
347,0.6808372032496826,0.7156265875598686,0.016522948342292176,0.4934171147730029,0.40342765073834497,0.38571445711735985,0.3629013976519566,0.391603151231557
348,0.6823972970891556,0.7207210628662828,0.021457570492448452,0.49706965925295243,0.40428361031423865,0.3906825884548979,0.3674612937351216,0.3914178788799618
349,0.6838079211609862,0.7205348620426835,0.020485031519821506,0.4975475456806011,0.4048696512993255,0.392310483872615,0.3631250823537733,0.39200228586597796
350,0.6927177292911406,0.7367299504257503,0.013733768539476277,0.5358301226952342,0.4507471156718963,0.43572498506750157,0.41807543192688756,0.43523561917485765
351,0.694274377123494,0.737721603711013,0.015398253025756814,0.5363088738199056,0.4510372963477871,0.43600073048373456,0.41719608118835394,0.4365807239735988
352,0.6931047645604,0.7347494532055519,0.014099608041167278,0.5364130336015385,0.4501254852465557,0.4356330938217219,0.4161311984847642,0.4354294119793143
353,0.6947356817812396,0.7396846628815654,0.018135746938247044,0.5391765489421909,0.45262079285444345,0.43948156574249153,0.41839858205237923,0.4366249111749465
354,0.6949765927238218,0.7408563814664479,0.0176119161628685,0.5367255775797335,0.45307132717335485,0.4369380178779878,0.4159707368502119,0.43803733055321636
355,0.6982779304079778,0.7416232337058086,0.018443427698320525,0.5365561411399891,0.4526569179711779,0.4407713351736944,0.4196995584367049,0.4386671312071504
356,0.69717961590231,0.7428447364216606,0.020567985142100564,0.5417097076178645,0.45437074378814635,0.44069806746118956,0.42069353398167597,0.4383810052551895
357,0.6969151783441068,0.7421189519410865,0.019211835679525224,0.5387278466007193,0.45359492109011845,0.43829827669255783,0.4187181495818504,0.4378709303095749
358,0.6981226827718667,0.742218730947394,0.022104097003022183,0.5392398801836049,0.45676460707139377,0.4416251771759665,0.42038890900663484,0.44024196498528734
359,0.6971649320789481,0.7444562946479825,0.022357074873418314,0.5397116147644383,0.4561059441737132,0.44226717804904814,0.41958230605184377,0.4410452273015233
360,0.6986775707365573,0.7449928323892314,0.023345322752271747,0.5391447005003551,0.4552268679123106,0.4424438523756755,0.4196487437526659,0.4406203797770498
361,0.6989466868226728,0.746456617832741,0.024390040547949354,0.5409668545188118,0.45694353173011315,0.44294164280181736,0.42006449294422477,0.4405260763280465
362,0.6988964115543943,0.7466779407477375,0.02519847586135371,0.541788550399031,0.45648033867649995,0.44526632690873913,0.42024888468209864,0.4426080207563112
363,0.6986851035601451,0.7485005005204195,0.026618463118453617,0.5441749562724592,0.4599045221479994,0.44495680603384824,0.4228972698156894,0.4435481916577948
364,0.6976257680795612,0.7478004323357053,0.027029737905152285,0.5411239394023755,0.456659573053126,0.4465920864861277,0.4211210759147761,0.44183948441465537
365,0.6989374512760069,0.7491096002842834,0.02804342653558156,0.5438542540688298,0.45689751274100954,0.4466798854740417,0.42142477228061703,0.4429455476836073
366,0.7000491943657767,0.7476957023342263,0.028961435977542527,0.5416181364270563,0.4579257034950943,0.4479660536374499,0.4218119007497163,0.44307387675675014
367,0.6993295330987666,0.7506655342728406,0.029929593643857277,0.5433842243064355,0.4591560970493991,0.448262938359671,0.422344059943063,0.44400916303995075
368,0.6985373651070412,0.7510199153805033,0.030401121068646564,0.5433212987418148,0.45909158120115157,0.4488303078054745,0.4219754109841303,0.44328614170014347
369,0.6999534999031272,0.7508195165801872,0.029650881718806588,0.5439570511714931,0.4594106774631521,0.44927086515707093,0.4224185021097169,0.44284485907761106
370,0.7006055944023528,0.7519226452347085,0.03181247238183582,0.5447317829598581,0.4595598123769664,0.450863688687118,0.4223738089992095,0.4443847918030155
371,0.7017348344812868,0.7532909225858855,0.032184056357525304,0.5446697941736505,0.460583663622925,0.45211671672631004,0.42286029118953405,0.44486861642808573
372,0.7015793882096197,0.7527480725134121,0.03436571143016498,0.5433265953262587,0.4618380789280656,0.4528615115387007,0.4237141462676788,0.4430807238783414
373,0.7034352442727891,0.7526601864617397,0.03476551079023982,0.5442869374319037,0.46318949398599196,0.45258523431538533,0.4238344100027158,0.44573116094755627
374,0.7028012863572002,0.7525965915632424,0.035004784265168176,0.5438856384158544,0.4616383259214898,0.4525329118292529,0.4227399899380695,0.44531787368206843
375,0.7008617231003096,0.7520126286204216,0.03381388782515571,0.5450944275810177,0.46118131214553126,0.4524171108286421,0.4218850263360727,0.44383350814277134
376,0.7030108028414579,0.7555750945077018,0.03669565844299627,0.545155779395345,0.4630554670804341,0.4539939216177138,0.4227903781436486,0.44441770296642646
377,0.7022950692424406,0.7534274336921063,0.03735962072886401,0.5457612180507205,0.464366133008804,0.45575273746186995,0.423524587538751,0.4439359456633378
