Batch	scan011
Instrument ID	084303
Data Mode	%T
Sample	Sample001
Cycle	Cycle01
Date Collected	14/02/2025
Time Collected	01:20:12
Entries	Data Points
nm	%T
390.0	XXX.XXX
391.0	XXX.XXX
392.0	XXX.XXX
393.0	XXX.XXX
394.0	28.140
395.0	29.170
396.0	30.068
397.0	30.233
398.0	30.418
399.0	30.953
400.0	31.708
401.0	32.746
402.0	33.649
403.0	34.076
404.0	34.835
405.0	36.223
406.0	37.287
407.0	37.821
408.0	38.377
409.0	38.732
410.0	38.288
411.0	37.642
412.0	37.948
413.0	39.280
414.0	40.974
415.0	42.366
416.0	42.787
417.0	42.312
418.0	42.350
419.0	43.122
420.0	43.617
421.0	44.615
422.0	46.140
423.0	46.285
424.0	45.788
425.0	46.309
426.0	46.662
427.0	46.930
428.0	48.139
429.0	48.283
430.0	47.381
431.0	48.157
432.0	49.731
433.0	50.258
434.0	51.021
435.0	52.290
436.0	52.448
437.0	51.993
438.0	52.303
439.0	53.159
440.0	53.486
441.0	53.207
442.0	53.580
443.0	54.507
444.0	54.695
445.0	54.638
446.0	55.170
447.0	55.780
448.0	56.512
449.0	56.881
450.0	56.886
451.0	58.178
452.0	59.097
453.0	58.435
454.0	58.918
455.0	60.076
456.0	60.228
457.0	60.642
458.0	61.409
459.0	61.729
460.0	61.597
461.0	61.155
462.0	61.291
463.0	62.330
464.0	63.111
465.0	63.034
466.0	62.807
467.0	62.908
468.0	63.502
469.0	64.538
470.0	65.323
471.0	65.581
472.0	65.701
473.0	65.886
474.0	65.919
475.0	65.801
476.0	66.008
477.0	66.843
478.0	67.787
479.0	67.757
480.0	67.246
481.0	67.701
482.0	68.446
483.0	68.712
484.0	68.941
485.0	69.038
486.0	69.511
487.0	70.218
488.0	70.054
489.0	69.958
490.0	70.706
491.0	71.320
492.0	71.546
493.0	72.010
494.0	72.674
495.0	72.914
496.0	72.663
497.0	72.303
498.0	72.040
499.0	72.383
500.0	73.584
501.0	74.458
502.0	74.523
503.0	74.822
504.0	75.135
505.0	75.027
506.0	75.200
507.0	75.230
508.0	74.799
509.0	75.010
510.0	75.876
511.0	76.451
512.0	76.675
513.0	76.862
514.0	76.868
515.0	76.902
516.0	77.365
517.0	77.722
518.0	77.778
519.0	77.970
520.0	78.249
521.0	78.560
522.0	78.655
523.0	78.586
524.0	78.933
525.0	79.478
526.0	79.911
527.0	79.924
528.0	79.617
529.0	80.139
530.0	80.909
531.0	80.739
532.0	80.618
533.0	80.890
534.0	80.664
535.0	80.548
536.0	81.338
