Batch,scan002
Instrument ID,084303
Data Mode,%T
Sample,Sample001
Cycle,Cycle01
Date Collected,16/10/2025
Time Collected,05:25:41
Entries,Data Points
nm,%T
390.0,XXX.XXX
391.0,XXX.XXX
392.0,XXX.XXX
393.0,XXX.XXX
394.0,63.743
395.0,64.016
396.0,63.882
397.0,64.364
398.0,66.212
399.0,67.254
400.0,67.422
401.0,67.431
402.0,67.789
403.0,68.036
404.0,69.096
405.0,71.164
406.0,71.278
407.0,69.856
408.0,69.394
409.0,68.915
410.0,67.830
411.0,67.122
412.0,68.160
413.0,71.447
414.0,72.597
415.0,71.160
416.0,73.426
417.0,77.848
418.0,78.022
419.0,74.108
420.0,71.825
421.0,74.409
422.0,77.117
423.0,76.820
424.0,76.672
425.0,76.760
426.0,74.900
427.0,73.707
428.0,74.973
429.0,75.789
430.0,76.837
431.0,78.759
432.0,77.725
433.0,75.464
434.0,75.408
435.0,75.894
436.0,76.928
437.0,78.516
438.0,78.782
439.0,78.532
440.0,78.741
441.0,79.837
442.0,81.653
443.0,80.920
444.0,78.303
445.0,78.583
446.0,80.299
447.0,79.996
448.0,79.185
449.0,79.995
450.0,81.674
451.0,82.012
452.0,81.086
453.0,80.895
454.0,81.746
455.0,82.470
456.0,82.455
457.0,82.321
458.0,82.457
459.0,81.985
460.0,81.531
461.0,82.247
462.0,82.253
463.0,81.446
464.0,81.983
465.0,82.999
466.0,83.447
467.0,83.502
468.0,82.795
469.0,82.256
470.0,83.014
471.0,84.090
472.0,84.360
473.0,84.052
474.0,84.029
475.0,83.920
476.0,83.399
477.0,84.128
478.0,85.326
479.0,84.899
480.0,84.230
481.0,84.286
482.0,84.403
483.0,84.892
484.0,85.424
485.0,85.309
486.0,84.792
487.0,84.703
488.0,85.624
489.0,86.511
490.0,86.915
491.0,87.272
492.0,86.618
493.0,85.759
494.0,86.390
495.0,87.100
496.0,86.995
497.0,86.857
498.0,87.314
499.0,88.455
500.0,88.161
501.0,86.713
502.0,87.172
503.0,88.105
504.0,87.671
505.0,87.502
506.0,87.675
507.0,87.542
508.0,87.759
509.0,88.298
510.0,88.731
511.0,88.824
512.0,88.515
513.0,88.222
514.0,88.468
515.0,89.065
516.0,89.154
517.0,88.939
518.0,88.976
519.0,88.660
520.0,88.085
521.0,88.109
522.0,88.646
523.0,89.043
524.0,88.948
525.0,88.880
526.0,89.148
527.0,89.113
528.0,88.953
529.0,89.242
530.0,89.558
531.0,89.498
532.0,89.347
533.0,89.521
534.0,89.891
535.0,90.064
536.0,90.347
