Batch	scan007
Instrument ID	084303
Data Mode	A
Sample	Sample001
Cycle	Cycle01
Date Collected	18/02/2025
Time Collected	11:12:24
Entries	Data Points
nm	A
200.0	XXX.XXX
200.5	XXX.XXX
201.0	XXX.XXX
201.5	XXX.XXX
202.0	XXX.XXX
202.5	XXX.XXX
203.0	XXX.XXX
203.5	XXX.XXX
204.0	0.882
204.5	0.869
205.0	0.853
205.5	0.841
206.0	0.833
206.5	0.823
207.0	0.804
207.5	0.779
208.0	0.753
208.5	0.732
209.0	0.716
209.5	0.701
210.0	0.686
210.5	0.670
211.0	0.656
211.5	0.643
212.0	0.631
212.5	0.618
213.0	0.604
213.5	0.591
214.0	0.579
214.5	0.567
215.0	0.555
215.5	0.544
216.0	0.532
216.5	0.521
217.0	0.511
217.5	0.500
218.0	0.489
218.5	0.478
219.0	0.467
219.5	0.456
220.0	0.446
220.5	0.437
221.0	0.427
221.5	0.418
222.0	0.408
222.5	0.399
223.0	0.390
223.5	0.382
224.0	0.374
224.5	0.366
225.0	0.359
225.5	0.352
226.0	0.345
226.5	0.340
227.0	0.335
227.5	0.330
228.0	0.326
228.5	0.321
229.0	0.318
229.5	0.314
230.0	0.311
230.5	0.307
231.0	0.304
231.5	0.301
232.0	0.298
232.5	0.295
233.0	0.292
233.5	0.289
234.0	0.285
234.5	0.282
235.0	0.279
235.5	0.276
236.0	0.273
236.5	0.271
237.0	0.268
237.5	0.265
238.0	0.263
238.5	0.260
239.0	0.258
239.5	0.256
240.0	0.255
240.5	0.253
241.0	0.251
241.5	0.250
242.0	0.248
242.5	0.247
243.0	0.246
243.5	0.245
244.0	0.244
244.5	0.243
245.0	0.241
245.5	0.240
246.0	0.239
246.5	0.238
247.0	0.237
247.5	0.237
248.0	0.236
248.5	0.235
249.0	0.234
249.5	0.233
250.0	0.232
250.5	0.231
251.0	0.231
251.5	0.231
252.0	0.230
252.5	0.230
253.0	0.229
253.5	0.229
254.0	0.229
254.5	0.230
255.0	0.230
255.5	0.230
256.0	0.230
256.5	0.230
257.0	0.231
257.5	0.231
258.0	0.232
258.5	0.233
259.0	0.234
259.5	0.235
260.0	0.236
260.5	0.238
261.0	0.239
261.5	0.241
262.0	0.244
262.5	0.246
263.0	0.249
263.5	0.251
264.0	0.253
264.5	0.255
265.0	0.256
265.5	0.258
266.0	0.260
266.5	0.262
267.0	0.264
267.5	0.266
268.0	0.267
268.5	0.269
269.0	0.271
269.5	0.273
270.0	0.275
270.5	0.278
271.0	0.280
271.5	0.281
272.0	0.282
272.5	0.283
273.0	0.283
273.5	0.283
274.0	0.283
274.5	0.284
275.0	0.285
275.5	0.285
276.0	0.285
276.5	0.285
277.0	0.286
277.5	0.287
278.0	0.287
278.5	0.287
279.0	0.287
279.5	0.286
280.0	0.286
280.5	0.286
281.0	0.285
281.5	0.284
282.0	0.284
282.5	0.284
283.0	0.283
283.5	0.283
284.0	0.282
284.5	0.280
285.0	0.279
285.5	0.277
286.0	0.275
286.5	0.274
287.0	0.273
287.5	0.272
288.0	0.271
288.5	0.269
289.0	0.268
289.5	0.266
290.0	0.265
290.5	0.263
291.0	0.261
291.5	0.259
292.0	0.257
292.5	0.254
293.0	0.253
293.5	0.252
294.0	0.251
294.5	0.250
295.0	0.249
295.5	0.249
296.0	0.248
296.5	0.246
297.0	0.245
297.5	0.244
298.0	0.244
298.5	0.243
299.0	0.242
299.5	0.241
300.0	0.241
300.5	0.240
301.0	0.240
301.5	0.239
302.0	0.239
302.5	0.239
303.0	0.238
303.5	0.238
304.0	0.237
304.5	0.237
305.0	0.237
305.5	0.237
306.0	0.237
306.5	0.238
307.0	0.238
307.5	0.238
308.0	0.238
308.5	0.237
309.0	0.237
309.5	0.238
310.0	0.238
310.5	0.238
311.0	0.239
311.5	0.239
312.0	0.240
312.5	0.239
313.0	0.239
313.5	0.239
314.0	0.240
314.5	0.242
315.0	0.243
315.5	0.243
316.0	0.242
316.5	0.240
317.0	0.240
317.5	0.242
318.0	0.243
318.5	0.245
319.0	0.246
319.5	0.246
320.0	0.246
320.5	0.246
321.0	0.246
321.5	0.245
322.0	0.245
322.5	0.246
323.0	0.246
323.5	0.246
324.0	0.245
324.5	0.244
325.0	0.243
325.5	0.243
326.0	0.244
326.5	0.244
327.0	0.243
327.5	0.241
328.0	0.238
328.5	0.236
329.0	0.235
329.5	0.235
330.0	0.235
330.5	0.234
331.0	0.231
331.5	0.228
332.0	0.224
332.5	0.221
333.0	0.219
333.5	0.218
334.0	0.217
334.5	0.216
335.0	0.214
335.5	0.211
336.0	0.208
336.5	0.205
337.0	0.203
337.5	0.201
338.0	0.200
338.5	0.198
339.0	0.195
339.5	0.190
340.0	0.184
340.5	0.177
341.0	0.170
341.5	0.163
342.0	0.157
342.5	0.155
343.0	0.158
343.5	0.166
344.0	0.172
344.5	0.171
345.0	0.167
345.5	0.162
346.0	0.158
346.5	0.152
347.0	0.142
347.5	0.133
348.0	0.128
348.5	0.128
349.0	0.130
349.5	0.132
350.0	0.131
350.5	0.131
351.0	0.131
351.5	0.131
352.0	0.128
352.5	0.124
353.0	0.121
353.5	0.120
354.0	0.120
354.5	0.118
355.0	0.115
355.5	0.112
356.0	0.111
356.5	0.109
357.0	0.107
357.5	0.104
358.0	0.102
358.5	0.099
359.0	0.095
359.5	0.092
360.0	0.088
360.5	0.085
361.0	0.083
361.5	0.085
362.0	0.091
362.5	0.098
363.0	0.103
363.5	0.102
364.0	0.094
364.5	0.083
365.0	0.077
365.5	0.077
366.0	0.081
366.5	0.082
367.0	0.077
367.5	0.068
368.0	0.060
368.5	0.058
369.0	0.060
369.5	0.064
370.0	0.068
370.5	0.071
371.0	0.070
371.5	0.067
372.0	0.067
372.5	0.073
373.0	0.084
373.5	0.091
