nm,75,15,18,225
200.0,0.0,0.0,0.0,0.0
200.5,0.0,0.0,0.0,0.0
201.0,0.0,0.0,0.0,0.0
201.5,0.0,0.0,0.0,0.0
202.0,0.0,0.0,0.0,0.0
202.5,0.0,0.0,0.0,0.0
203.0,0.0,0.0,0.0,0.0
203.5,0.0,0.0,0.0,0.0
204.0,0.882,0.0,0.0,0.0
204.5,0.869,0.0,0.0,0.0
205.0,0.853,0.0,0.0,0.0
205.5,0.841,0.0,0.0,0.0
206.0,0.833,0.0,0.0,0.0
206.5,0.823,0.0,0.0,0.0
207.0,0.804,0.0,0.0,0.0
207.5,0.779,0.0,0.0,0.0
208.0,0.753,0.0,0.0,0.0
208.5,0.732,0.0,0.0,0.0
209.0,0.716,0.0,0.0,0.0
209.5,0.701,0.0,0.0,0.0
210.0,0.686,0.0,0.0,0.0
210.5,0.67,0.0,1.539,0.0
211.0,0.656,0.0,1.452,0.0
211.5,0.643,0.0,1.38,0.0
212.0,0.631,0.0,1.344,0.0
212.5,0.618,0.0,1.316,0.0
213.0,0.604,0.0,1.255,0.0
213.5,0.591,0.0,1.196,0.0
214.0,0.579,0.0,1.166,0.0
214.5,0.567,1.519,1.139,0.0
215.0,0.555,1.461,1.104,0.0
215.5,0.544,1.408,1.072,0.0
216.0,0.532,1.363,1.046,1.383
216.5,0.521,1.323,1.02,1.339
217.0,0.511,1.287,0.993,1.3
217.5,0.5,1.253,0.97,1.265
218.0,0.489,1.22,0.949,1.232
218.5,0.478,1.188,0.927,1.201
219.0,0.467,1.158,0.904,1.169
219.5,0.456,1.131,0.883,1.138
220.0,0.446,1.105,0.861,1.108
220.5,0.437,1.08,0.84,1.078
221.0,0.427,1.057,0.821,1.05
221.5,0.418,1.034,0.803,1.023
222.0,0.408,1.013,0.782,0.999
222.5,0.399,0.993,0.763,0.975
223.0,0.39,0.973,0.745,0.952
223.5,0.382,0.955,0.729,0.93
224.0,0.374,0.938,0.713,0.909
224.5,0.366,0.921,0.698,0.889
225.0,0.359,0.905,0.683,0.871
225.5,0.352,0.89,0.67,0.854
226.0,0.345,0.876,0.658,0.838
226.5,0.34,0.863,0.648,0.825
227.0,0.335,0.85,0.637,0.813
227.5,0.33,0.839,0.629,0.802
228.0,0.326,0.828,0.621,0.791
228.5,0.321,0.817,0.614,0.781
229.0,0.318,0.808,0.606,0.772
229.5,0.314,0.798,0.6,0.763
230.0,0.311,0.788,0.593,0.755
230.5,0.307,0.779,0.586,0.747
231.0,0.304,0.769,0.579,0.739
231.5,0.301,0.76,0.574,0.731
232.0,0.298,0.751,0.568,0.723
232.5,0.295,0.741,0.562,0.716
233.0,0.292,0.732,0.556,0.708
233.5,0.289,0.723,0.55,0.7
234.0,0.285,0.715,0.545,0.693
234.5,0.282,0.706,0.539,0.686
235.0,0.279,0.697,0.533,0.678
235.5,0.276,0.689,0.528,0.671
236.0,0.273,0.681,0.522,0.664
236.5,0.271,0.674,0.516,0.657
237.0,0.268,0.666,0.511,0.65
237.5,0.265,0.659,0.507,0.644
238.0,0.263,0.653,0.502,0.638
238.5,0.26,0.646,0.499,0.633
239.0,0.258,0.64,0.495,0.628
239.5,0.256,0.635,0.491,0.623
240.0,0.255,0.63,0.487,0.619
240.5,0.253,0.626,0.484,0.615
241.0,0.251,0.621,0.481,0.611
241.5,0.25,0.617,0.478,0.607
242.0,0.248,0.613,0.475,0.603
242.5,0.247,0.61,0.472,0.6
243.0,0.246,0.607,0.469,0.596
243.5,0.245,0.605,0.467,0.593
244.0,0.244,0.602,0.465,0.59
244.5,0.243,0.6,0.462,0.587
245.0,0.241,0.599,0.46,0.584
245.5,0.24,0.598,0.458,0.581
246.0,0.239,0.598,0.457,0.579
246.5,0.238,0.597,0.455,0.577
247.0,0.237,0.597,0.452,0.575
247.5,0.237,0.597,0.45,0.572
248.0,0.236,0.597,0.449,0.57
248.5,0.235,0.598,0.448,0.568
249.0,0.234,0.599,0.447,0.566
249.5,0.233,0.6,0.446,0.564
250.0,0.232,0.601,0.445,0.562
250.5,0.231,0.603,0.443,0.56
251.0,0.231,0.604,0.441,0.558
251.5,0.231,0.605,0.44,0.557
252.0,0.23,0.607,0.439,0.556
252.5,0.23,0.609,0.438,0.554
253.0,0.229,0.611,0.438,0.553
253.5,0.229,0.614,0.437,0.552
254.0,0.229,0.616,0.436,0.552
254.5,0.23,0.619,0.435,0.551
255.0,0.23,0.622,0.435,0.551
255.5,0.23,0.626,0.436,0.552
256.0,0.23,0.629,0.438,0.553
256.5,0.23,0.633,0.439,0.555
257.0,0.231,0.636,0.439,0.556
257.5,0.231,0.64,0.439,0.558
258.0,0.232,0.644,0.442,0.559
258.5,0.233,0.648,0.445,0.562
259.0,0.234,0.652,0.446,0.565
259.5,0.235,0.656,0.447,0.568
260.0,0.236,0.66,0.451,0.571
260.5,0.238,0.665,0.454,0.575
261.0,0.239,0.669,0.457,0.579
261.5,0.241,0.673,0.462,0.584
262.0,0.244,0.678,0.466,0.589
262.5,0.246,0.682,0.47,0.594
263.0,0.249,0.687,0.474,0.6
263.5,0.251,0.691,0.478,0.605
264.0,0.253,0.694,0.483,0.609
264.5,0.255,0.697,0.487,0.614
265.0,0.256,0.698,0.49,0.618
265.5,0.258,0.7,0.494,0.623
266.0,0.26,0.701,0.497,0.627
266.5,0.262,0.703,0.501,0.631
267.0,0.264,0.704,0.504,0.635
267.5,0.266,0.706,0.507,0.64
268.0,0.267,0.707,0.511,0.645
268.5,0.269,0.707,0.515,0.651
269.0,0.271,0.709,0.518,0.657
269.5,0.273,0.71,0.521,0.663
270.0,0.275,0.712,0.525,0.668
270.5,0.278,0.713,0.531,0.672
271.0,0.28,0.713,0.535,0.676
271.5,0.281,0.712,0.538,0.68
272.0,0.282,0.71,0.541,0.683
272.5,0.283,0.706,0.542,0.685
273.0,0.283,0.702,0.543,0.687
273.5,0.283,0.698,0.544,0.688
274.0,0.283,0.694,0.545,0.689
274.5,0.284,0.689,0.545,0.69
275.0,0.285,0.685,0.546,0.691
275.5,0.285,0.68,0.546,0.691
276.0,0.285,0.675,0.548,0.692
276.5,0.285,0.67,0.55,0.693
277.0,0.286,0.665,0.549,0.694
277.5,0.287,0.66,0.549,0.694
278.0,0.287,0.656,0.549,0.693
278.5,0.287,0.651,0.55,0.693
279.0,0.287,0.647,0.55,0.693
279.5,0.286,0.642,0.55,0.693
280.0,0.286,0.637,0.549,0.693
280.5,0.286,0.633,0.549,0.692
281.0,0.285,0.628,0.548,0.691
281.5,0.284,0.624,0.546,0.689
282.0,0.284,0.619,0.546,0.688
282.5,0.284,0.613,0.545,0.687
283.0,0.283,0.608,0.543,0.685
283.5,0.283,0.602,0.54,0.683
284.0,0.282,0.596,0.538,0.68
284.5,0.28,0.589,0.536,0.677
285.0,0.279,0.584,0.534,0.674
285.5,0.277,0.578,0.531,0.671
286.0,0.275,0.574,0.528,0.667
286.5,0.274,0.569,0.525,0.664
287.0,0.273,0.563,0.524,0.66
287.5,0.272,0.558,0.52,0.657
288.0,0.271,0.552,0.516,0.653
288.5,0.269,0.547,0.514,0.649
289.0,0.268,0.542,0.512,0.645
289.5,0.266,0.537,0.508,0.641
290.0,0.265,0.533,0.504,0.636
290.5,0.263,0.528,0.501,0.633
291.0,0.261,0.525,0.5,0.629
291.5,0.259,0.521,0.498,0.625
292.0,0.257,0.518,0.494,0.621
292.5,0.254,0.514,0.491,0.617
293.0,0.253,0.511,0.489,0.614
