Batch	scan003
Instrument ID	084303
Data Mode	A
Sample	Sample001
Cycle	Cycle01
Date Collected	18/02/2025
Time Collected	10:43:29
Entries	Data Points
nm	A
200.0	XXX.XXX
200.5	XXX.XXX
201.0	XXX.XXX
201.5	XXX.XXX
202.0	XXX.XXX
202.5	XXX.XXX
203.0	XXX.XXX
203.5	XXX.XXX
204.0	XXX.XXX
204.5	XXX.XXX
205.0	XXX.XXX
205.5	XXX.XXX
206.0	XXX.XXX
206.5	XXX.XXX
207.0	XXX.XXX
207.5	XXX.XXX
208.0	XXX.XXX
208.5	XXX.XXX
209.0	XXX.XXX
209.5	XXX.XXX
210.0	XXX.XXX
210.5	1.539
211.0	1.452
211.5	1.380
212.0	1.344
212.5	1.316
213.0	1.255
213.5	1.196
214.0	1.166
214.5	1.139
215.0	1.104
215.5	1.072
216.0	1.046
216.5	1.020
217.0	0.993
217.5	0.970
218.0	0.949
218.5	0.927
219.0	0.904
219.5	0.883
220.0	0.861
220.5	0.840
221.0	0.821
221.5	0.803
222.0	0.782
222.5	0.763
223.0	0.745
223.5	0.729
224.0	0.713
224.5	0.698
225.0	0.683
225.5	0.670
226.0	0.658
226.5	0.648
227.0	0.637
227.5	0.629
228.0	0.621
228.5	0.614
229.0	0.606
229.5	0.600
230.0	0.593
230.5	0.586
231.0	0.579
231.5	0.574
232.0	0.568
232.5	0.562
233.0	0.556
233.5	0.550
234.0	0.545
234.5	0.539
235.0	0.533
235.5	0.528
236.0	0.522
236.5	0.516
237.0	0.511
237.5	0.507
238.0	0.502
238.5	0.499
239.0	0.495
239.5	0.491
240.0	0.487
240.5	0.484
241.0	0.481
241.5	0.478
242.0	0.475
242.5	0.472
243.0	0.469
243.5	0.467
244.0	0.465
244.5	0.462
245.0	0.460
245.5	0.458
246.0	0.457
246.5	0.455
247.0	0.452
247.5	0.450
248.0	0.449
248.5	0.448
249.0	0.447
249.5	0.446
250.0	0.445
250.5	0.443
251.0	0.441
251.5	0.440
252.0	0.439
252.5	0.438
253.0	0.438
253.5	0.437
254.0	0.436
254.5	0.435
255.0	0.435
255.5	0.436
256.0	0.438
256.5	0.439
257.0	0.439
257.5	0.439
258.0	0.442
258.5	0.445
259.0	0.446
259.5	0.447
260.0	0.451
260.5	0.454
261.0	0.457
261.5	0.462
262.0	0.466
262.5	0.470
263.0	0.474
263.5	0.478
264.0	0.483
264.5	0.487
265.0	0.490
265.5	0.494
266.0	0.497
266.5	0.501
267.0	0.504
267.5	0.507
268.0	0.511
268.5	0.515
269.0	0.518
269.5	0.521
270.0	0.525
270.5	0.531
271.0	0.535
271.5	0.538
272.0	0.541
272.5	0.542
273.0	0.543
273.5	0.544
274.0	0.545
274.5	0.545
275.0	0.546
275.5	0.546
276.0	0.548
276.5	0.550
277.0	0.549
277.5	0.549
278.0	0.549
278.5	0.550
279.0	0.550
279.5	0.550
280.0	0.549
280.5	0.549
281.0	0.548
281.5	0.546
282.0	0.546
282.5	0.545
283.0	0.543
283.5	0.540
284.0	0.538
284.5	0.536
285.0	0.534
285.5	0.531
286.0	0.528
286.5	0.525
287.0	0.524
287.5	0.520
288.0	0.516
288.5	0.514
289.0	0.512
289.5	0.508
290.0	0.504
290.5	0.501
291.0	0.500
291.5	0.498
292.0	0.494
292.5	0.491
293.0	0.489
293.5	0.485
294.0	0.482
294.5	0.482
295.0	0.480
295.5	0.479
296.0	0.476
296.5	0.472
297.0	0.468
297.5	0.468
298.0	0.468
298.5	0.466
299.0	0.465
299.5	0.467
300.0	0.466
300.5	0.461
301.0	0.459
301.5	0.459
302.0	0.457
302.5	0.457
303.0	0.457
303.5	0.458
304.0	0.458
304.5	0.457
305.0	0.457
305.5	0.455
306.0	0.454
306.5	0.455
307.0	0.458
307.5	0.458
308.0	0.457
308.5	0.456
309.0	0.456
309.5	0.457
310.0	0.457
310.5	0.458
311.0	0.458
311.5	0.459
312.0	0.460
312.5	0.463
313.0	0.464
313.5	0.463
314.0	0.464
314.5	0.466
315.0	0.467
315.5	0.469
316.0	0.470
316.5	0.469
317.0	0.470
317.5	0.472
318.0	0.471
318.5	0.470
319.0	0.472
319.5	0.472
320.0	0.470
320.5	0.470
321.0	0.473
321.5	0.474
322.0	0.471
322.5	0.469
323.0	0.468
323.5	0.468
324.0	0.469
324.5	0.467
325.0	0.463
325.5	0.462
326.0	0.464
326.5	0.463
327.0	0.458
327.5	0.455
328.0	0.453
328.5	0.451
329.0	0.450
329.5	0.448
330.0	0.447
330.5	0.443
331.0	0.437
331.5	0.433
332.0	0.429
332.5	0.427
333.0	0.424
333.5	0.418
334.0	0.410
334.5	0.406
335.0	0.405
335.5	0.402
336.0	0.397
336.5	0.389
337.0	0.384
337.5	0.383
338.0	0.377
338.5	0.371
339.0	0.367
339.5	0.358
340.0	0.351
340.5	0.347
341.0	0.340
341.5	0.344
342.0	0.345
342.5	0.326
343.0	0.309
343.5	0.313
344.0	0.317
344.5	0.304
345.0	0.296
345.5	0.309
346.0	0.307
346.5	0.281
347.0	0.274
347.5	0.275
348.0	0.257
348.5	0.249
349.0	0.264
349.5	0.270
350.0	0.260
350.5	0.243
351.0	0.224
351.5	0.213
352.0	0.218
352.5	0.222
353.0	0.208
353.5	0.195
354.0	0.192
354.5	0.191
355.0	0.201
355.5	0.215
356.0	0.211
356.5	0.193
357.0	0.179
357.5	0.176
358.0	0.175
358.5	0.176
359.0	0.176
359.5	0.166
360.0	0.164
360.5	0.176
361.0	0.178
361.5	0.172
362.0	0.173
362.5	0.173
363.0	0.162
363.5	0.152
364.0	0.151
364.5	0.146
365.0	0.134
365.5	0.135
366.0	0.145
366.5	0.134
367.0	0.104
367.5	0.094
368.0	0.115
368.5	0.136
369.0	0.135
369.5	0.124
370.0	0.121
370.5	0.114
