Batch,scan006
Instrument ID,084303
Data Mode,%T
Sample,Sample001
Cycle,Cycle01
Date Collected,19/06/2025
Time Collected,04:06:16
Entries,Data Points
nm,%T
390.0,XXX.XXX
391.0,XXX.XXX
392.0,XXX.XXX
393.0,XXX.XXX
394.0,32.986
395.0,33.587
396.0,35.471
397.0,35.784
398.0,35.061
399.0,35.801
400.0,38.713
401.0,40.959
402.0,40.233
403.0,39.008
404.0,39.089
405.0,39.590
406.0,39.860
407.0,39.373
408.0,39.395
409.0,41.073
410.0,42.594
411.0,42.291
412.0,41.315
413.0,41.734
414.0,43.071
415.0,43.902
416.0,43.973
417.0,43.596
418.0,43.828
419.0,44.666
420.0,45.554
421.0,47.087
422.0,48.544
423.0,48.892
424.0,48.556
425.0,47.835
426.0,47.336
427.0,47.329
428.0,47.737
429.0,49.205
430.0,50.616
431.0,50.399
432.0,50.141
433.0,50.758
434.0,50.739
435.0,50.889
436.0,52.571
437.0,53.481
438.0,52.198
439.0,51.491
440.0,52.670
441.0,53.972
442.0,54.140
443.0,53.272
444.0,52.902
445.0,53.662
446.0,54.328
447.0,55.030
448.0,56.138
449.0,56.693
450.0,56.926
451.0,57.151
452.0,56.744
453.0,56.609
454.0,57.711
455.0,58.607
456.0,58.306
457.0,58.165
458.0,58.822
459.0,59.418
460.0,59.646
461.0,60.093
462.0,60.707
463.0,60.903
464.0,61.202
465.0,61.817
466.0,62.236
467.0,62.260
468.0,61.987
469.0,62.286
470.0,63.216
471.0,63.912
472.0,64.393
473.0,64.756
474.0,64.853
475.0,65.003
476.0,65.645
477.0,66.382
478.0,66.449
479.0,66.228
480.0,66.296
481.0,66.548
482.0,67.124
483.0,67.463
484.0,66.893
485.0,66.660
486.0,67.389
487.0,68.233
488.0,69.037
489.0,69.325
490.0,68.895
491.0,68.895
492.0,69.450
493.0,69.841
494.0,70.212
495.0,70.437
496.0,70.096
497.0,70.186
498.0,71.161
499.0,71.855
500.0,71.962
501.0,71.792
502.0,71.621
503.0,71.717
504.0,71.808
505.0,71.847
506.0,72.043
507.0,72.426
508.0,72.894
509.0,73.394
510.0,73.925
511.0,74.066
512.0,73.915
513.0,74.118
514.0,74.438
515.0,74.518
516.0,74.534
517.0,74.485
518.0,74.583
519.0,74.968
520.0,75.164
521.0,75.328
522.0,75.725
523.0,75.815
524.0,75.786
525.0,76.286
526.0,76.903
527.0,76.920
528.0,76.727
529.0,77.010
530.0,77.494
531.0,77.643
532.0,77.551
533.0,77.681
534.0,77.757
535.0,77.359
536.0,77.380
