Batch	scan006
Instrument ID	084303
Data Mode	%T
Sample	Sample001
Cycle	Cycle01
Date Collected	14/02/2025
Time Collected	12:52:25
Entries	Data Points
nm	%T
390.0	XXX.XXX
391.0	XXX.XXX
392.0	XXX.XXX
393.0	XXX.XXX
394.0	48.866
395.0	50.579
396.0	51.672
397.0	53.133
398.0	55.511
399.0	55.412
400.0	52.916
401.0	52.779
402.0	54.098
403.0	55.151
404.0	57.474
405.0	58.508
406.0	57.853
407.0	58.704
408.0	58.853
409.0	56.837
410.0	56.275
411.0	57.856
412.0	59.601
413.0	60.780
414.0	62.053
415.0	64.177
416.0	64.923
417.0	62.858
418.0	61.317
419.0	62.286
420.0	64.014
421.0	65.423
422.0	66.007
423.0	65.639
424.0	65.837
425.0	67.574
426.0	68.880
427.0	68.620
428.0	68.589
429.0	68.367
430.0	68.889
431.0	71.423
432.0	71.745
433.0	70.181
434.0	70.183
435.0	70.394
436.0	70.788
437.0	71.876
438.0	72.129
439.0	71.428
440.0	70.586
441.0	70.909
442.0	73.055
443.0	74.741
444.0	74.626
445.0	74.549
446.0	75.617
447.0	76.722
448.0	76.201
449.0	74.853
450.0	74.450
451.0	74.717
452.0	75.841
453.0	77.242
454.0	77.318
455.0	76.896
456.0	76.538
457.0	76.111
458.0	76.153
459.0	76.076
460.0	76.198
461.0	77.378
462.0	78.838
463.0	79.698
464.0	79.062
465.0	77.518
466.0	77.223
467.0	78.245
468.0	79.158
469.0	79.508
470.0	79.782
471.0	79.981
472.0	79.484
473.0	79.164
474.0	80.016
475.0	80.899
476.0	81.325
477.0	81.582
478.0	80.736
479.0	79.617
480.0	80.121
481.0	81.077
482.0	81.214
483.0	81.522
484.0	81.816
485.0	81.099
486.0	80.821
487.0	82.188
488.0	83.505
489.0	83.947
490.0	83.924
491.0	83.460
492.0	83.273
493.0	83.483
494.0	83.817
495.0	83.965
496.0	83.591
497.0	83.994
498.0	85.082
499.0	84.832
500.0	84.048
501.0	84.576
502.0	85.246
503.0	84.733
504.0	84.168
505.0	84.367
506.0	84.574
507.0	84.507
508.0	84.682
509.0	85.132
510.0	85.328
511.0	85.142
512.0	85.206
513.0	85.643
514.0	85.654
515.0	85.472
516.0	86.063
517.0	86.796
518.0	86.636
519.0	85.960
520.0	85.655
521.0	85.929
522.0	86.495
523.0	86.914
524.0	87.030
525.0	87.485
526.0	87.758
527.0	87.137
528.0	86.970
529.0	87.775
530.0	88.357
531.0	88.152
532.0	88.006
533.0	88.272
534.0	87.925
535.0	87.271
536.0	87.338
