Batch	scan010
Instrument ID	084303
Data Mode	A
Sample	Sample001
Cycle	Cycle01
Date Collected	14/02/2025
Time Collected	01:14:30
Entries	Data Points
nm	A
200.0	XXX.XXX
200.5	XXX.XXX
201.0	XXX.XXX
201.5	XXX.XXX
202.0	XXX.XXX
202.5	XXX.XXX
203.0	XXX.XXX
203.5	XXX.XXX
204.0	XXX.XXX
204.5	XXX.XXX
205.0	XXX.XXX
205.5	XXX.XXX
206.0	XXX.XXX
206.5	XXX.XXX
207.0	XXX.XXX
207.5	XXX.XXX
208.0	XXX.XXX
208.5	XXX.XXX
209.0	XXX.XXX
209.5	XXX.XXX
210.0	XXX.XXX
210.5	XXX.XXX
211.0	XXX.XXX
211.5	XXX.XXX
212.0	XXX.XXX
212.5	XXX.XXX
213.0	XXX.XXX
213.5	XXX.XXX
214.0	XXX.XXX
214.5	XXX.XXX
215.0	XXX.XXX
215.5	XXX.XXX
216.0	XXX.XXX
216.5	XXX.XXX
217.0	XXX.XXX
217.5	XXX.XXX
218.0	XXX.XXX
218.5	XXX.XXX
219.0	XXX.XXX
219.5	XXX.XXX
220.0	XXX.XXX
220.5	XXX.XXX
221.0	XXX.XXX
221.5	XXX.XXX
222.0	XXX.XXX
222.5	XXX.XXX
223.0	XXX.XXX
223.5	XXX.XXX
224.0	XXX.XXX
224.5	XXX.XXX
225.0	1.755
225.5	1.702
226.0	1.658
226.5	1.619
227.0	1.584
227.5	1.551
228.0	1.523
228.5	1.496
229.0	1.472
229.5	1.448
230.0	1.427
230.5	1.406
231.0	1.385
231.5	1.365
232.0	1.346
232.5	1.327
233.0	1.308
233.5	1.289
234.0	1.271
234.5	1.253
235.0	1.236
235.5	1.219
236.0	1.202
236.5	1.186
237.0	1.171
237.5	1.157
238.0	1.144
238.5	1.132
239.0	1.120
239.5	1.108
240.0	1.097
240.5	1.086
241.0	1.077
241.5	1.067
242.0	1.058
242.5	1.050
243.0	1.041
243.5	1.033
244.0	1.025
244.5	1.018
245.0	1.012
245.5	1.007
246.0	1.002
246.5	0.997
247.0	0.992
247.5	0.987
248.0	0.983
248.5	0.980
249.0	0.976
249.5	0.973
250.0	0.969
250.5	0.965
251.0	0.962
251.5	0.959
252.0	0.957
252.5	0.955
253.0	0.954
253.5	0.953
254.0	0.952
254.5	0.952
255.0	0.952
255.5	0.954
256.0	0.955
256.5	0.957
257.0	0.960
257.5	0.963
258.0	0.968
258.5	0.973
259.0	0.978
259.5	0.983
260.0	0.990
260.5	0.997
261.0	1.005
261.5	1.013
262.0	1.023
262.5	1.033
263.0	1.043
263.5	1.054
264.0	1.064
264.5	1.074
265.0	1.083
265.5	1.093
266.0	1.102
266.5	1.110
267.0	1.118
267.5	1.128
268.0	1.138
268.5	1.148
269.0	1.159
269.5	1.170
270.0	1.181
270.5	1.191
271.0	1.201
271.5	1.210
272.0	1.218
272.5	1.225
273.0	1.230
273.5	1.235
274.0	1.239
274.5	1.242
275.0	1.244
275.5	1.247
276.0	1.249
276.5	1.252
277.0	1.255
277.5	1.257
278.0	1.259
278.5	1.259
279.0	1.258
279.5	1.257
280.0	1.257
280.5	1.257
281.0	1.256
281.5	1.254
282.0	1.251
282.5	1.246
283.0	1.241
283.5	1.236
284.0	1.231
284.5	1.226
285.0	1.220
285.5	1.213
286.0	1.207
286.5	1.200
287.0	1.192
287.5	1.185
288.0	1.177
288.5	1.169
289.0	1.161
289.5	1.153
290.0	1.147
290.5	1.140
291.0	1.133
291.5	1.126
292.0	1.119
292.5	1.113
293.0	1.107
293.5	1.101
294.0	1.096
294.5	1.091
295.0	1.086
295.5	1.082
296.0	1.078
296.5	1.075
297.0	1.072
297.5	1.068
298.0	1.065
298.5	1.063
299.0	1.060
299.5	1.058
300.0	1.055
300.5	1.053
301.0	1.051
301.5	1.050
302.0	1.050
302.5	1.049
303.0	1.048
303.5	1.047
304.0	1.046
304.5	1.044
305.0	1.044
305.5	1.044
306.0	1.045
306.5	1.045
307.0	1.045
307.5	1.046
308.0	1.047
308.5	1.048
309.0	1.049
309.5	1.050
310.0	1.052
310.5	1.055
311.0	1.058
311.5	1.060
312.0	1.061
312.5	1.062
313.0	1.063
313.5	1.065
314.0	1.068
314.5	1.072
315.0	1.076
315.5	1.079
316.0	1.081
316.5	1.082
317.0	1.083
317.5	1.084
318.0	1.085
318.5	1.086
319.0	1.088
319.5	1.089
320.0	1.089
320.5	1.088
321.0	1.086
321.5	1.086
322.0	1.086
322.5	1.087
323.0	1.087
323.5	1.085
324.0	1.083
324.5	1.080
325.0	1.077
325.5	1.073
326.0	1.068
326.5	1.063
327.0	1.058
327.5	1.053
328.0	1.047
328.5	1.040
329.0	1.032
329.5	1.026
330.0	1.019
330.5	1.012
331.0	1.004
331.5	0.996
332.0	0.987
332.5	0.979
333.0	0.968
333.5	0.957
334.0	0.946
334.5	0.936
335.0	0.926
335.5	0.917
336.0	0.906
336.5	0.895
337.0	0.883
337.5	0.870
338.0	0.856
338.5	0.842
339.0	0.827
339.5	0.812
340.0	0.799
340.5	0.787
341.0	0.774
341.5	0.759
342.0	0.742
342.5	0.725
343.0	0.707
343.5	0.688
344.0	0.670
344.5	0.657
345.0	0.648
345.5	0.643
346.0	0.637
346.5	0.628
347.0	0.615
347.5	0.599
348.0	0.584
348.5	0.572
349.0	0.563
349.5	0.554
350.0	0.540
350.5	0.522
351.0	0.503
351.5	0.486
352.0	0.474
352.5	0.467
353.0	0.459
353.5	0.451
354.0	0.441
354.5	0.432
355.0	0.423
355.5	0.415
356.0	0.408
356.5	0.401
357.0	0.395
357.5	0.389
358.0	0.381
358.5	0.369
359.0	0.355
359.5	0.345
360.0	0.339
360.5	0.336
361.0	0.331
361.5	0.325
362.0	0.318
362.5	0.312
363.0	0.307
