Batch	scan005
Instrument ID	084303
Data Mode	A
Sample	Sample001
Cycle	Cycle01
Date Collected	19/02/2025
Time Collected	01:18:46
Entries	Data Points
nm	A
200.0	XXX.XXX
200.5	XXX.XXX
201.0	XXX.XXX
201.5	XXX.XXX
202.0	XXX.XXX
202.5	XXX.XXX
203.0	XXX.XXX
203.5	XXX.XXX
204.0	XXX.XXX
204.5	XXX.XXX
205.0	XXX.XXX
205.5	XXX.XXX
206.0	XXX.XXX
206.5	XXX.XXX
207.0	XXX.XXX
207.5	1.416
208.0	1.314
208.5	1.243
209.0	1.198
209.5	1.164
210.0	1.129
210.5	1.086
211.0	1.036
211.5	0.989
212.0	0.952
212.5	0.925
213.0	0.902
213.5	0.878
214.0	0.853
214.5	0.828
215.0	0.804
215.5	0.780
216.0	0.758
216.5	0.737
217.0	0.717
217.5	0.696
218.0	0.676
218.5	0.657
219.0	0.639
219.5	0.622
220.0	0.605
220.5	0.590
221.0	0.575
221.5	0.560
222.0	0.546
222.5	0.532
223.0	0.519
223.5	0.507
224.0	0.495
224.5	0.484
225.0	0.474
225.5	0.464
226.0	0.455
226.5	0.447
227.0	0.438
227.5	0.430
228.0	0.423
228.5	0.416
229.0	0.409
229.5	0.403
230.0	0.396
230.5	0.391
231.0	0.385
231.5	0.379
232.0	0.373
232.5	0.368
233.0	0.363
233.5	0.357
234.0	0.352
234.5	0.347
235.0	0.343
235.5	0.338
236.0	0.334
236.5	0.330
237.0	0.326
237.5	0.322
238.0	0.319
238.5	0.315
239.0	0.312
239.5	0.310
240.0	0.307
240.5	0.305
241.0	0.302
241.5	0.300
242.0	0.299
242.5	0.297
243.0	0.295
243.5	0.293
244.0	0.292
244.5	0.291
245.0	0.291
245.5	0.290
246.0	0.290
246.5	0.290
247.0	0.290
247.5	0.290
248.0	0.290
248.5	0.291
249.0	0.292
249.5	0.293
250.0	0.293
250.5	0.294
251.0	0.294
251.5	0.295
252.0	0.296
252.5	0.297
253.0	0.298
253.5	0.299
254.0	0.300
254.5	0.301
255.0	0.302
255.5	0.303
256.0	0.305
256.5	0.307
257.0	0.309
257.5	0.312
258.0	0.314
258.5	0.316
259.0	0.318
259.5	0.320
260.0	0.321
260.5	0.323
261.0	0.324
261.5	0.327
262.0	0.330
262.5	0.333
263.0	0.335
263.5	0.337
264.0	0.339
264.5	0.342
265.0	0.344
265.5	0.346
266.0	0.347
266.5	0.348
267.0	0.349
267.5	0.350
268.0	0.350
268.5	0.352
269.0	0.353
269.5	0.354
270.0	0.355
270.5	0.356
271.0	0.357
271.5	0.358
272.0	0.359
272.5	0.360
273.0	0.360
273.5	0.359
274.0	0.359
274.5	0.358
275.0	0.357
275.5	0.356
276.0	0.354
276.5	0.352
277.0	0.351
277.5	0.350
278.0	0.349
278.5	0.347
279.0	0.345
279.5	0.342
280.0	0.340
280.5	0.337
281.0	0.335
281.5	0.332
282.0	0.329
282.5	0.325
283.0	0.322
283.5	0.319
284.0	0.316
284.5	0.312
285.0	0.308
285.5	0.304
286.0	0.300
286.5	0.296
287.0	0.291
287.5	0.287
288.0	0.282
288.5	0.277
289.0	0.273
289.5	0.270
290.0	0.266
290.5	0.262
291.0	0.258
291.5	0.255
292.0	0.251
292.5	0.249
293.0	0.246
293.5	0.242
294.0	0.239
294.5	0.235
295.0	0.233
295.5	0.230
296.0	0.229
296.5	0.227
297.0	0.226
297.5	0.224
298.0	0.222
298.5	0.220
299.0	0.218
299.5	0.217
300.0	0.216
300.5	0.215
301.0	0.215
301.5	0.214
302.0	0.213
302.5	0.211
303.0	0.210
303.5	0.209
304.0	0.209
304.5	0.209
305.0	0.209
305.5	0.209
306.0	0.208
306.5	0.207
307.0	0.206
307.5	0.205
308.0	0.205
308.5	0.204
309.0	0.204
309.5	0.203
310.0	0.204
310.5	0.204
311.0	0.204
311.5	0.203
312.0	0.202
312.5	0.201
313.0	0.200
313.5	0.201
314.0	0.201
314.5	0.201
315.0	0.201
315.5	0.201
316.0	0.200
316.5	0.200
317.0	0.200
317.5	0.200
318.0	0.201
318.5	0.201
319.0	0.200
319.5	0.199
320.0	0.199
320.5	0.198
321.0	0.198
321.5	0.198
322.0	0.199
322.5	0.199
323.0	0.198
323.5	0.197
324.0	0.195
324.5	0.193
325.0	0.192
325.5	0.191
326.0	0.191
326.5	0.191
327.0	0.190
327.5	0.189
328.0	0.188
328.5	0.187
329.0	0.187
329.5	0.187
330.0	0.185
330.5	0.183
331.0	0.181
331.5	0.180
332.0	0.180
332.5	0.179
333.0	0.178
333.5	0.175
334.0	0.172
334.5	0.169
335.0	0.166
335.5	0.165
336.0	0.165
336.5	0.165
337.0	0.164
337.5	0.162
338.0	0.159
338.5	0.156
339.0	0.153
339.5	0.154
340.0	0.156
340.5	0.160
341.0	0.160
341.5	0.157
342.0	0.151
342.5	0.144
343.0	0.136
343.5	0.128
344.0	0.123
344.5	0.121
345.0	0.119
345.5	0.117
346.0	0.113
346.5	0.112
347.0	0.112
347.5	0.112
348.0	0.111
348.5	0.112
349.0	0.115
349.5	0.116
350.0	0.115
350.5	0.109
351.0	0.102
351.5	0.095
352.0	0.090
352.5	0.089
353.0	0.089
353.5	0.091
354.0	0.094
354.5	0.099
355.0	0.105
355.5	0.108
356.0	0.106
356.5	0.102
357.0	0.097
357.5	0.093
358.0	0.088
358.5	0.082
359.0	0.078
359.5	0.075
360.0	0.074
360.5	0.073
361.0	0.073
361.5	0.075
362.0	0.077
362.5	0.078
363.0	0.075
363.5	0.071
364.0	0.069
364.5	0.072
365.0	0.076
365.5	0.078
366.0	0.074
366.5	0.069
367.0	0.068
367.5	0.070
368.0	0.074
368.5	0.074
369.0	0.068
369.5	0.061
370.0	0.057
370.5	0.059
371.0	0.066
371.5	0.076
372.0	0.084
