Batch,scan003
364.0,0.401
364.5,0.392
365.0,0.381
365.5,0.372
366.0,0.370
366.5,0.373
367.0,0.374
367.5,0.370
368.0,0.361
368.5,0.353
369.0,0.350
369.5,0.351
370.0,0.350
370.5,0.344
371.0,0.334
371.5,0.324
372.0,0.316
372.5,0.311
373.0,0.310
373.5,0.316
374.0,0.322
374.5,0.321
375.0,0.309
375.5,0.292
376.0,0.276
376.5,0.266
377.0,0.264
377.5,0.268
378.0,0.273
378.5,0.278
379.0,0.281
379.5,0.283
380.0,0.285
380.5,0.285
381.0,0.283
381.5,0.279
382.0,0.276
382.5,0.272
383.0,0.267
383.5,0.260
384.0,0.251
384.5,0.244
385.0,0.238
385.5,0.233
386.0,0.230
386.5,0.227
387.0,0.227
387.5,0.228
388.0,0.232
388.5,0.235
389.0,0.234
389.5,0.227
390.0,0.220
390.5,0.219
391.0,0.223
391.5,0.225
392.0,0.221
392.5,0.211
393.0,0.198
393.5,0.186
394.0,0.179
394.5,0.178
395.0,0.182
395.5,0.189
396.0,0.195
396.5,0.198
397.0,0.199
397.5,0.195
398.0,0.187
398.5,0.179
399.0,0.174
399.5,0.176
400.0,0.181
400.5,0.180
401.0,0.170
401.5,0.154
402.0,0.142
402.5,0.139
403.0,0.144
403.5,0.152
404.0,0.156
404.5,0.154
405.0,0.148
405.5,0.140
406.0,0.135
406.5,XXX.XXX
407.0,XXX.XXX
407.5,XXX.XXX
408.0,XXX.XXX
408.5,XXX.XXX
409.0,XXX.XXX
409.5,XXX.XXX
410.0,XXX.XXX
