Batch,scan009
Instrument ID,084303
Data Mode,A
Sample,Sample001
Cycle,Cycle01
Date Collected,19/06/2025
Time Collected,04:43:18
Entries,Data Points
nm,A
349.0,0.377
349.5,0.373
350.0,0.367
350.5,0.359
351.0,0.353
351.5,0.350
352.0,0.346
352.5,0.340
353.0,0.331
353.5,0.321
354.0,0.314
354.5,0.307
355.0,0.300
355.5,0.292
356.0,0.286
356.5,0.279
357.0,0.274
357.5,0.271
358.0,0.271
358.5,0.270
359.0,0.267
359.5,0.261
360.0,0.255
360.5,0.249
361.0,0.244
361.5,0.240
362.0,0.236
362.5,0.229
363.0,0.221
363.5,0.214
364.0,0.209
364.5,0.204
365.0,0.200
365.5,0.197
366.0,0.196
366.5,0.194
367.0,0.190
367.5,0.184
368.0,0.180
368.5,0.177
369.0,0.173
369.5,0.169
370.0,0.165
370.5,0.164
371.0,0.158
371.5,0.146
372.0,0.132
372.5,0.128
373.0,0.135
373.5,0.147
374.0,0.153
374.5,0.154
375.0,0.152
375.5,0.151
376.0,0.149
376.5,0.147
377.0,0.145
377.5,0.144
378.0,0.142
378.5,0.140
379.0,0.142
379.5,0.150
380.0,0.155
380.5,0.153
381.0,0.146
381.5,0.141
382.0,0.142
382.5,0.141
383.0,0.135
383.5,0.128
384.0,0.125
384.5,0.129
385.0,0.136
385.5,0.141
386.0,0.140
386.5,0.133
387.0,0.124
387.5,0.117
388.0,0.116
388.5,0.119
389.0,0.122
389.5,0.123
390.0,0.121
390.5,0.121
391.0,0.120
391.5,0.118
392.0,0.116
392.5,0.115
393.0,0.115
393.5,0.115
394.0,0.110
394.5,0.102
395.0,0.097
395.5,0.097
396.0,0.100
396.5,0.101
397.0,0.100
397.5,0.098
398.0,0.096
398.5,0.095
399.0,0.092
399.5,0.089
400.0,0.087
400.5,0.087
401.0,0.087
401.5,0.086
402.0,0.086
402.5,0.085
403.0,0.082
403.5,0.079
404.0,0.078
404.5,0.078
405.0,0.080
405.5,0.081
406.0,0.082
406.5,XXX.XXX
407.0,XXX.XXX
407.5,XXX.XXX
408.0,XXX.XXX
408.5,XXX.XXX
409.0,XXX.XXX
409.5,XXX.XXX
410.0,XXX.XXX
