,     Angle,       PSD
1416,61.6856,439
1417,61.7256,427
1418,61.7657,423
1419,61.8057,416
1420,61.8457,436
1421,61.8858,406
1422,61.9258,407
1423,61.9658,427
1424,62.0059,377
1425,62.0459,408
1426,62.0859,427
1427,62.1259,384
1428,62.166,407
1429,62.206,430
1430,62.246,424
1431,62.2861,435
1432,62.3261,416
1433,62.3661,406
1434,62.4062,384
1435,62.4462,422
1436,62.4862,404
1437,62.5263,404
1438,62.5663,390
1439,62.6063,411
1440,62.6464,398
1441,62.6864,403
1442,62.7264,398
1443,62.7665,371
1444,62.8065,397
1445,62.8465,417
1446,62.8866,399
1447,62.9266,415
1448,62.9666,409
1449,63.0067,415
1450,63.0467,403
1451,63.0867,407
1452,63.1268,417
1453,63.1668,430
1454,63.2068,433
1455,63.2469,392
1456,63.2869,375
1457,63.3269,400
1458,63.3669,405
1459,63.407,403
1460,63.447,425
1461,63.487,410
1462,63.5271,390
1463,63.5671,397
1464,63.6071,365
1465,63.6472,388
1466,63.6872,391
1467,63.7272,430
1468,63.7673,408
1469,63.8073,406
1470,63.8473,405
1471,63.8874,390
1472,63.9274,378
1473,63.9674,420
1474,64.0075,390
1475,64.0475,400
1476,64.0875,437
1477,64.1276,448
1478,64.1676,409
1479,64.2076,397
1480,64.2477,444
1481,64.2877,392
1482,64.3277,380
1483,64.3678,393
1484,64.4078,400
1485,64.4478,379
1486,64.4878,370
1487,64.5279,410
1488,64.5679,425
1489,64.6079,393
1490,64.648,380
1491,64.688,385
1492,64.728,360
1493,64.7681,381
1494,64.8081,390
1495,64.8481,416
1496,64.8882,380
1497,64.9282,377
1498,64.9682,359
1499,65.0083,382
1500,65.0483,397
1501,65.0883,392
1502,65.1284,379
1503,65.1684,396
1504,65.2084,372
1505,65.2485,425
1506,65.2885,384
1507,65.3285,399
1508,65.3686,386
1509,65.4086,391
1510,65.4486,411
1511,65.4887,387
1512,65.5287,381
1513,65.5687,430
1514,65.6088,396
1515,65.6488,387
1516,65.6888,386
1517,65.7288,393
1518,65.7689,381
1519,65.8089,373
1520,65.8489,354
1521,65.889,407
1522,65.929,369
1523,65.969,393
1524,66.0091,350
1525,66.0491,377
1526,66.0891,395
1527,66.1292,385
1528,66.1692,405
1529,66.2092,396
1530,66.2493,362
1531,66.2893,387
1532,66.3293,348
1533,66.3694,392
1534,66.4094,391
1535,66.4494,361
1536,66.4895,411
1537,66.5295,419
1538,66.5695,379
1539,66.6096,373
1540,66.6496,399
1541,66.6896,358
1542,66.7297,417
1543,66.7697,376
1544,66.8097,388
1545,66.8497,378
1546,66.8898,349
1547,66.9298,381
1548,66.9698,412
1549,67.0099,376
1550,67.0499,424
1551,67.0899,378
1552,67.13,365
1553,67.17,365
1554,67.21,358
1555,67.2501,412
1556,67.2901,344
1557,67.3301,364
1558,67.3702,358
1559,67.4102,391
1560,67.4502,385
1561,67.4903,369
1562,67.5303,396
1563,67.5703,387
1564,67.6104,364
1565,67.6504,373
1566,67.6904,375
1567,67.7305,353
1568,67.7705,396
1569,67.8105,363
1570,67.8506,393
1571,67.8906,374
1572,67.9306,398
1573,67.9707,405
1574,68.0107,355
1575,68.0507,384
1576,68.0907,387
1577,68.1308,406
1578,68.1708,359
1579,68.2108,360
1580,68.2509,368
1581,68.2909,381
1582,68.3309,369
1583,68.371,394
1584,68.411,374
1585,68.451,385
1586,68.4911,415
1587,68.5311,383
1588,68.5711,357
1589,68.6112,334
1590,68.6512,379
1591,68.6912,392
1592,68.7313,395
1593,68.7713,413
1594,68.8113,325
1595,68.8514,353
1596,68.8914,395
1597,68.9314,387
1598,68.9715,361
1599,69.0115,359
1600,69.0515,396
1601,69.0916,348
1602,69.1316,387
1603,69.1716,343
1604,69.2116,384
1605,69.2517,352
1606,69.2917,364
1607,69.3317,376
1608,69.3718,380
1609,69.4118,350
1610,69.4518,387
1611,69.4919,397
1612,69.5319,368
1613,69.5719,396
1614,69.612,360
1615,69.652,369
1616,69.692,369
1617,69.7321,392
1618,69.7721,364
1619,69.8121,385
1620,69.8522,353
1621,69.8922,357
1622,69.9322,382
1623,69.9723,377
1624,70.0123,404
