nm,75,15,18,225
390.0,0.0,0.0,0.0,0.0
391.0,0.0,0.0,0.0,0.0
392.0,0.0,0.0,0.0,0.0
393.0,0.0,0.0,0.0,0.0
394.0,70.454,75.654,61.142,54.249
395.0,74.328,75.661,61.882,55.521
396.0,74.831,76.301,61.594,57.036
397.0,72.808,76.991,59.76,56.346
398.0,72.763,76.758,58.96,55.012
399.0,74.194,77.756,59.89,56.318
400.0,75.714,79.461,63.168,59.245
401.0,77.863,78.852,66.119,60.803
402.0,78.06,76.472,65.092,60.623
403.0,74.964,74.194,62.095,60.037
404.0,73.242,74.557,60.838,59.352
405.0,75.048,77.812,61.959,59.633
406.0,77.048,78.057,64.467,60.631
407.0,77.155,74.673,66.633,60.456
408.0,76.208,74.606,67.532,61.371
409.0,76.494,76.539,68.197,63.364
410.0,78.169,75.406,69.41,62.591
411.0,78.932,74.587,69.34,61.556
412.0,78.773,75.602,66.881,62.772
413.0,78.241,75.339,65.608,63.006
414.0,77.762,74.051,67.873,62.402
415.0,78.606,73.767,69.766,63.729
416.0,79.493,74.832,68.647,65.485
417.0,79.339,74.663,68.157,65.013
418.0,79.654,73.044,70.497,63.951
419.0,80.755,72.718,71.888,65.659
420.0,82.143,73.041,70.752,68.492
421.0,83.116,73.163,71.04,68.709
422.0,82.484,73.999,72.766,67.493
423.0,82.038,73.821,72.332,67.259
424.0,83.19,71.044,71.059,67.443
425.0,82.736,69.89,71.371,67.38
426.0,80.549,72.725,71.902,67.598
427.0,81.358,74.57,71.554,68.356
428.0,85.269,74.129,71.433,68.89
429.0,87.51,74.517,72.498,68.669
430.0,86.131,73.71,74.141,68.807
431.0,84.246,70.983,75.166,69.593
432.0,84.56,71.354,75.31,69.973
433.0,85.641,74.12,74.997,70.495
434.0,86.839,74.993,74.708,71.146
435.0,87.878,74.742,74.412,70.658
436.0,86.743,73.975,74.684,70.586
437.0,84.691,72.816,76.129,72.733
438.0,84.534,73.06,77.29,73.945
439.0,86.024,74.171,77.497,71.643
440.0,87.442,74.536,77.024,70.276
441.0,87.509,73.784,76.276,72.419
442.0,86.181,72.451,76.716,73.929
443.0,85.26,72.218,77.326,73.456
444.0,85.584,73.557,76.506,73.209
445.0,85.933,74.669,76.148,73.934
446.0,86.436,74.67,77.162,74.868
447.0,87.366,74.563,78.175,75.129
448.0,87.239,75.03,78.777,75.073
449.0,86.71,75.394,78.837,75.199
450.0,87.77,74.67,78.657,75.671
451.0,89.0,73.81,78.934,75.56
452.0,89.339,74.973,79.347,74.274
453.0,90.262,76.798,79.8,73.935
