Batch,scan005
Instrument ID,084303
Data Mode,%T
Sample,Sample001
Cycle,Cycle01
Date Collected,15/10/2025
Time Collected,07:27:43
Entries,Data Points
nm,%T
390.0,XXX.XXX
391.0,XXX.XXX
392.0,XXX.XXX
393.0,XXX.XXX
394.0,29.563
395.0,30.389
396.0,32.011
397.0,34.037
398.0,33.774
399.0,32.003
400.0,31.177
401.0,31.659
402.0,33.162
403.0,34.053
404.0,34.135
405.0,34.744
406.0,35.021
407.0,35.412
408.0,36.551
409.0,36.680
410.0,36.091
411.0,36.529
412.0,37.904
413.0,38.393
414.0,37.795
415.0,38.702
416.0,40.724
417.0,41.417
418.0,41.151
419.0,41.303
420.0,42.877
421.0,44.024
422.0,42.950
423.0,42.636
424.0,43.636
425.0,43.888
426.0,43.891
427.0,43.612
428.0,43.402
429.0,44.537
430.0,45.691
431.0,45.425
432.0,45.049
433.0,45.768
434.0,47.037
435.0,47.666
436.0,46.924
437.0,46.359
438.0,47.776
439.0,49.328
440.0,48.778
441.0,47.525
442.0,47.354
443.0,48.301
444.0,49.370
445.0,49.241
446.0,48.774
447.0,49.195
448.0,49.708
449.0,50.096
450.0,50.758
451.0,51.101
452.0,50.709
453.0,50.336
454.0,50.400
455.0,50.369
456.0,50.288
457.0,50.634
458.0,51.374
459.0,52.190
460.0,52.871
461.0,53.388
462.0,53.236
463.0,52.586
464.0,52.808
465.0,53.442
466.0,53.345
467.0,53.333
468.0,54.067
469.0,54.892
470.0,55.227
471.0,55.332
472.0,55.242
473.0,54.881
474.0,55.044
475.0,55.976
476.0,56.431
477.0,56.017
478.0,56.192
479.0,56.819
480.0,56.697
481.0,56.690
482.0,57.344
483.0,57.842
484.0,57.968
485.0,57.986
486.0,57.887
487.0,57.727
488.0,58.011
489.0,58.413
490.0,58.175
491.0,58.136
492.0,58.786
493.0,59.100
494.0,58.991
495.0,59.116
496.0,59.428
497.0,59.836
498.0,60.233
499.0,60.231
500.0,60.012
501.0,60.060
502.0,60.262
503.0,60.297
504.0,60.504
505.0,60.870
506.0,60.618
507.0,60.291
508.0,60.736
509.0,61.148
510.0,61.015
511.0,60.909
512.0,61.149
513.0,61.725
514.0,62.243
515.0,62.241
516.0,62.068
517.0,62.201
518.0,62.353
519.0,62.213
520.0,62.123
521.0,62.338
522.0,62.602
523.0,62.764
524.0,62.986
525.0,63.093
526.0,62.877
527.0,62.945
528.0,63.301
529.0,63.343
530.0,63.490
531.0,63.680
532.0,63.429
533.0,63.403
534.0,63.895
535.0,64.186
536.0,63.951
