,     Angle,       PSD
457,23.2947,2470
458,23.3347,2483
459,23.3748,2453
460,23.4148,2510
461,23.4548,2477
462,23.4949,2679
463,23.5349,2648
464,23.5749,2657
465,23.615,2757
466,23.655,2917
467,23.695,3101
468,23.7351,2933
469,23.7751,2573
470,23.8151,2577
471,23.8552,2387
472,23.8952,2300
473,23.9352,2487
474,23.9753,2653
475,24.0153,2935
476,24.0553,3445
477,24.0954,3697
478,24.1354,3545
479,24.1754,2949
480,24.2155,2189
481,24.2555,1691
482,24.2955,1520
483,24.3356,1384
484,24.3756,1365
485,24.4156,1302
486,24.4556,1341
487,24.4957,1232
488,24.5357,1203
489,24.5757,1221
490,24.6158,1236
491,24.6558,1180
492,24.6958,1127
493,24.7359,1100
494,24.7759,1150
495,24.8159,1159
496,24.856,1085
497,24.896,1169
498,24.936,1157
499,24.9761,1069
500,25.0161,1132
501,25.0561,1168
502,25.0962,1190
503,25.1362,1146
504,25.1762,1157
505,25.2163,1157
506,25.2563,1195
507,25.2963,1226
508,25.3364,1222
509,25.3764,1245
510,25.4164,1179
511,25.4565,1242
512,25.4965,1317
513,25.5365,1312
514,25.5766,1430
515,25.6166,1515
516,25.6566,1514
517,25.6966,1629
518,25.7367,1662
519,25.7767,1660
520,25.8167,1805
521,25.8568,1928
522,25.8968,2173
523,25.9368,2526
524,25.9769,2756
525,26.0169,3034
526,26.0569,2954
527,26.097,2811
528,26.137,2629
529,26.177,2569
530,26.2171,2943
531,26.2571,3624
532,26.2971,4687
533,26.3372,5829
534,26.3772,7228
535,26.4172,8355
536,26.4573,8816
537,26.4973,8047
538,26.5373,6729
539,26.5774,5344
540,26.6174,4062
541,26.6574,3171
542,26.6975,2696
543,26.7375,2422
544,26.7775,2309
545,26.8175,2498
546,26.8576,2858
547,26.8976,3458
548,26.9376,4544
549,26.9777,5598
550,27.0177,6983
551,27.0577,7735
552,27.0978,8195
553,27.1378,7634
554,27.1778,6311
555,27.2179,4803
556,27.2579,3506
557,27.2979,2591
558,27.338,1939
559,27.378,1629
560,27.418,1474
561,27.4581,1350
562,27.4981,1301
563,27.5381,1284
564,27.5782,1206
565,27.6182,1259
566,27.6582,1279
567,27.6983,1193
568,27.7383,1134
569,27.7783,1139
570,27.8184,1159
571,27.8584,1189
572,27.8984,1172
573,27.9385,1182
574,27.9785,1208
575,28.0185,1272
576,28.0585,1283
577,28.0986,1265
578,28.1386,1360
579,28.1786,1465
580,28.2187,1594
581,28.2587,1741
582,28.2987,2063
583,28.3388,2332
584,28.3788,2680
585,28.4188,2722
586,28.4589,2869
587,28.4989,2715
588,28.5389,2595
589,28.579,2426
590,28.619,2109
591,28.659,1936
592,28.6991,1722
593,28.7391,1498
594,28.7791,1280
595,28.8192,1275
596,28.8592,1207
597,28.8992,1201
598,28.9393,1140
599,28.9793,1122
600,29.0193,1133
601,29.0594,1226
602,29.0994,1196
603,29.1394,1336
604,29.1794,1510
605,29.2195,1730
606,29.2595,2170
607,29.2995,2743
608,29.3396,2898
609,29.3796,2604
610,29.4196,2094
611,29.4597,1773
612,29.4997,1683
613,29.5397,1632
614,29.5798,1520
615,29.6198,1518
616,29.6598,1571
617,29.6999,1411
618,29.7399,1322
619,29.7799,1276
620,29.82,1152
621,29.86,1079
622,29.9,1064
623,29.9401,998
624,29.9801,966
625,30.0201,938
626,30.0602,962
627,30.1002,978
628,30.1402,1109
629,30.1803,1111
630,30.2203,1113
631,30.2603,1137
632,30.3004,1209
633,30.3404,1287
634,30.3804,1238
635,30.4204,1392
636,30.4605,1543
637,30.5005,1655
638,30.5405,1574
639,30.5806,1640
640,30.6206,1431
641,30.6606,1157
642,30.7007,1029
643,30.7407,953
644,30.7807,949
645,30.8208,941
646,30.8608,914
647,30.9008,925
648,30.9409,956
649,30.9809,938
650,31.0209,977
651,31.061,949
652,31.101,980
653,31.141,898
654,31.1811,904
655,31.2211,912
656,31.2611,995
657,31.3012,989
658,31.3412,1036
659,31.3812,1000
660,31.4213,1023
661,31.4613,1048
662,31.5013,961
663,31.5413,1006
664,31.5814,906
665,31.6214,895
666,31.6614,836
667,31.7015,904
668,31.7415,863
669,31.7815,849
670,31.8216,813
671,31.8616,843
672,31.9016,809
673,31.9417,818
674,31.9817,797
675,32.0217,809
676,32.0618,797
677,32.1018,826
678,32.1418,875
679,32.1819,844
680,32.2219,903
681,32.2619,919
682,32.302,913
683,32.342,867
684,32.382,895
685,32.4221,921
686,32.4621,915
687,32.5021,985
688,32.5422,978
689,32.5822,1009
690,32.6222,962
691,32.6623,1023
692,32.7023,969
693,32.7423,927
694,32.7823,1017
695,32.8224,966
696,32.8624,874
697,32.9024,891
698,32.9425,890
699,32.9825,914
700,33.0225,867
701,33.0626,911
702,33.1026,887
703,33.1426,901
704,33.1827,906
705,33.2227,927
706,33.2627,888
707,33.3028,914
708,33.3428,872
709,33.3828,873
710,33.4229,987
711,33.4629,913
712,33.5029,945
713,33.543,1050
714,33.583,1021
715,33.623,1044
716,33.6631,1009
717,33.7031,938
718,33.7431,1013
719,33.7832,1026
720,33.8232,1015
721,33.8632,1017
722,33.9032,951
723,33.9433,1051
724,33.9833,1086
725,34.0233,1155
726,34.0634,1299
727,34.1034,1345
728,34.1434,1571
729,34.1835,1619
730,34.2235,1547
731,34.2635,1489
732,34.3036,1289
733,34.3436,1270
734,34.3836,1308
735,34.4237,1334
736,34.4637,1359
737,34.5037,1267
738,34.5438,1168
739,34.5838,1115
740,34.6238,1026
741,34.6639,963
742,34.7039,1070
743,34.7439,1011
744,34.784,996
745,34.824,889
746,34.864,911
747,34.9041,953
748,34.9441,871
749,34.9841,895
750,35.0241,890
751,35.0642,898
752,35.1042,899
753,35.1442,985
754,35.1843,874
755,35.2243,871
756,35.2643,835
757,35.3044,891
758,35.3444,875
759,35.3844,851
760,35.4245,862
761,35.4645,918
762,35.5045,934
763,35.5446,907
764,35.5846,945
765,35.6246,893
766,35.6647,942
767,35.7047,918
768,35.7447,1009
769,35.7848,1025
770,35.8248,1053
771,35.8648,1013
772,35.9049,935
773,35.9449,985
774,35.9849,923
775,36.025,905
776,36.065,910
777,36.105,922
778,36.1451,913
779,36.1851,903
780,36.2251,971
781,36.2651,983
782,36.3052,1046
783,36.3452,1061
784,36.3852,1176
785,36.4253,1306
786,36.4653,1328
787,36.5053,1340
788,36.5454,1289
789,36.5854,1128
790,36.6254,1040
791,36.6655,977
792,36.7055,1007
793,36.7455,967
794,36.7856,919
795,36.8256,966
796,36.8656,1071
797,36.9057,1008
798,36.9457,1065
799,36.9857,1088
800,37.0258,1020
801,37.0658,969
802,37.1058,968
803,37.1459,967
804,37.1859,1001
805,37.2259,875
806,37.266,835
807,37.306,834
808,37.346,727
809,37.386,736
810,37.4261,724
811,37.4661,752
812,37.5061,724
813,37.5462,752
814,37.5862,747
815,37.6262,717
816,37.6663,744
817,37.7063,736
818,37.7463,730
819,37.7864,683
820,37.8264,695
821,37.8664,696
822,37.9065,721
823,37.9465,758
824,37.9865,806
825,38.0266,776
826,38.0666,749
827,38.1066,837
828,38.1467,821
829,38.1867,883
830,38.2267,863
831,38.2668,846
832,38.3068,877
833,38.3468,813
834,38.3869,750
835,38.4269,766
836,38.4669,741
837,38.507,778
838,38.547,775
839,38.587,728
840,38.627,805
841,38.6671,761
842,38.7071,801
843,38.7471,813
844,38.7872,760
845,38.8272,791
846,38.8672,839
847,38.9073,780
848,38.9473,811
849,38.9873,768
850,39.0274,815
851,39.0674,807
852,39.1074,823
853,39.1475,782
854,39.1875,809
855,39.2275,803
856,39.2676,851
857,39.3076,832
858,39.3476,797
859,39.3877,809
860,39.4277,822
861,39.4677,772
862,39.5078,782
863,39.5478,798
864,39.5878,786
865,39.6279,846
866,39.6679,857
867,39.7079,851
868,39.7479,901
869,39.788,808
870,39.828,851
871,39.868,811
872,39.9081,774
873,39.9481,720
874,39.9881,761
875,40.0282,766
876,40.0682,746
877,40.1082,745
878,40.1483,744
879,40.1883,772
880,40.2283,764
881,40.2684,730
882,40.3084,672
883,40.3484,709
884,40.3885,718
885,40.4285,723
886,40.4685,700
887,40.5086,703
888,40.5486,724
889,40.5886,768
890,40.6287,758
891,40.6687,721
892,40.7087,771
893,40.7488,788
894,40.7888,818
895,40.8288,784
896,40.8689,833
897,40.9089,780
898,40.9489,843
899,40.9889,862
900,41.029,799
901,41.069,819
902,41.109,816
903,41.1491,822
904,41.1891,822
905,41.2291,843
906,41.2692,865
907,41.3092,881
908,41.3492,902
909,41.3893,932
910,41.4293,1003
911,41.4693,998
912,41.5094,1116
913,41.5494,1216
914,41.5894,1193
915,41.6295,1265
916,41.6695,1116
917,41.7095,1018
918,41.7496,909
919,41.7896,989
920,41.8296,892
921,41.8697,923
922,41.9097,895
923,41.9497,890
924,41.9898,990
925,42.0298,1006
926,42.0698,1014
927,42.1098,987
928,42.1499,922
929,42.1899,830
930,42.2299,797
931,42.27,751
932,42.31,713
933,42.35,688
934,42.3901,697
