Batch	scan002
Instrument ID	084303
Data Mode	%T
Sample	Sample001
Cycle	Cycle01
Date Collected	19/02/2025
Time Collected	12:59:46
Entries	Data Points
nm	%T
390.0	44.922
391.0	40.351
392.0	43.282
393.0	43.747
394.0	43.580
395.0	49.177
396.0	46.856
397.0	45.366
398.0	48.141
399.0	48.696
400.0	49.436
401.0	47.756
402.0	48.657
403.0	48.708
404.0	49.950
405.0	51.830
406.0	53.352
407.0	52.591
408.0	52.396
409.0	47.330
410.0	55.066
411.0	54.671
412.0	54.146
413.0	55.774
414.0	53.813
415.0	55.155
416.0	57.547
417.0	55.559
418.0	56.254
419.0	54.379
420.0	58.169
421.0	59.086
422.0	56.319
423.0	60.007
424.0	57.237
425.0	59.880
426.0	61.701
427.0	61.309
428.0	60.822
429.0	62.062
430.0	62.064
431.0	63.245
432.0	64.180
433.0	62.443
434.0	63.895
435.0	63.505
436.0	62.551
437.0	64.677
438.0	64.263
439.0	64.350
440.0	64.000
441.0	67.301
442.0	67.485
443.0	65.232
444.0	66.553
445.0	69.143
446.0	67.121
447.0	68.178
448.0	69.433
449.0	68.158
450.0	66.999
451.0	69.834
452.0	67.224
453.0	69.574
454.0	67.851
455.0	70.606
456.0	70.137
457.0	73.125
458.0	70.055
459.0	72.695
460.0	70.245
461.0	69.888
462.0	69.761
463.0	72.056
464.0	71.941
465.0	73.437
466.0	74.371
467.0	74.558
468.0	73.078
469.0	73.962
470.0	74.068
471.0	74.079
472.0	73.525
473.0	75.087
474.0	74.767
475.0	74.701
476.0	75.329
477.0	75.071
478.0	76.930
479.0	77.279
480.0	76.301
481.0	77.259
482.0	76.886
483.0	76.437
484.0	76.598
485.0	78.532
486.0	77.195
487.0	76.489
488.0	77.559
489.0	78.122
490.0	77.885
491.0	78.964
492.0	80.153
493.0	78.759
494.0	79.602
495.0	79.683
496.0	79.017
497.0	78.994
498.0	80.171
499.0	80.689
500.0	80.179
501.0	79.926
502.0	79.194
503.0	81.226
504.0	80.175
505.0	81.252
506.0	80.750
507.0	80.319
508.0	81.686
509.0	81.535
510.0	82.595
511.0	83.702
512.0	82.637
513.0	82.962
514.0	81.609
515.0	81.882
516.0	81.531
517.0	82.653
518.0	82.720
519.0	83.248
520.0	82.801
521.0	83.975
522.0	84.993
523.0	83.762
524.0	84.133
525.0	82.680
526.0	84.207
527.0	84.217
528.0	83.958
529.0	84.983
530.0	85.199
531.0	85.360
532.0	85.375
533.0	85.030
534.0	84.930
535.0	85.126
536.0	85.869
537.0	85.840
538.0	85.416
