Batch	scan007
Instrument ID	084303
Data Mode	A
Sample	Sample001
Cycle	Cycle01
Date Collected	16/01/2025
Time Collected	03:42:36
Entries	Data Points
nm	A
368.5	0.165
369.0	0.158
369.5	0.153
370.0	0.153
370.5	0.155
371.0	0.155
371.5	0.151
372.0	0.145
372.5	0.142
373.0	0.145
373.5	0.151
374.0	0.155
374.5	0.154
375.0	0.148
375.5	0.142
376.0	0.140
376.5	0.145
377.0	0.153
377.5	0.155
378.0	0.146
378.5	0.135
379.0	0.127
379.5	0.127
380.0	0.128
380.5	0.126
381.0	0.121
381.5	0.116
382.0	0.113
382.5	0.114
383.0	0.117
383.5	0.117
384.0	0.115
384.5	0.109
385.0	0.103
385.5	0.098
386.0	0.097
386.5	0.102
387.0	0.111
387.5	0.118
388.0	0.115
388.5	0.104
389.0	0.091
389.5	0.082
390.0	0.079
390.5	0.084
391.0	0.097
391.5	0.111
392.0	0.119
392.5	0.117
393.0	0.107
393.5	0.099
394.0	0.098
394.5	0.101
395.0	0.102
395.5	0.099
396.0	0.099
396.5	0.104
397.0	0.109
397.5	0.108
398.0	0.100
398.5	0.092
399.0	0.091
399.5	0.095
400.0	0.098
400.5	0.097
401.0	0.097
401.5	0.096
402.0	0.095
402.5	0.092
403.0	0.086
403.5	0.080
404.0	0.073
404.5	0.069
405.0	0.071
405.5	0.078
406.0	0.082
406.5	XXX.XXX
407.0	XXX.XXX
407.5	XXX.XXX
408.0	XXX.XXX
408.5	XXX.XXX
409.0	XXX.XXX
409.5	XXX.XXX
410.0	XXX.XXX
