Batch,scan003
Instrument ID,084303
Data Mode,%T
Sample,Sample001
Cycle,Cycle01
Date Collected,15/10/2025
Time Collected,07:18:40
Entries,Data Points
nm,%T
390.0,XXX.XXX
391.0,XXX.XXX
392.0,XXX.XXX
393.0,XXX.XXX
394.0,47.092
395.0,47.591
396.0,48.680
397.0,50.875
398.0,51.311
399.0,50.010
400.0,49.037
401.0,48.646
402.0,49.696
403.0,51.052
404.0,51.746
405.0,52.505
406.0,52.577
407.0,53.313
408.0,54.899
409.0,54.505
410.0,53.458
411.0,54.558
412.0,57.112
413.0,58.253
414.0,57.010
415.0,57.046
416.0,59.429
417.0,60.399
418.0,60.030
419.0,60.507
420.0,61.771
421.0,62.927
422.0,62.438
423.0,61.384
424.0,61.922
425.0,62.867
426.0,62.601
427.0,61.894
428.0,62.359
429.0,63.587
430.0,64.044
431.0,63.604
432.0,63.577
433.0,64.578
434.0,65.473
435.0,65.629
436.0,65.590
437.0,66.312
438.0,67.580
439.0,67.679
440.0,66.544
441.0,65.591
442.0,65.890
443.0,67.951
444.0,69.843
445.0,69.245
446.0,67.377
447.0,66.191
448.0,66.524
449.0,68.490
450.0,70.126
451.0,69.955
452.0,69.502
453.0,70.027
454.0,70.350
455.0,70.064
456.0,70.131
457.0,70.457
458.0,71.030
459.0,71.813
460.0,72.173
461.0,72.462
462.0,72.439
463.0,71.671
464.0,71.468
465.0,71.833
466.0,71.767
467.0,72.154
468.0,73.471
469.0,74.186
470.0,73.489
471.0,72.864
472.0,73.200
473.0,73.546
474.0,73.539
475.0,73.926
476.0,74.502
477.0,74.490
478.0,74.717
479.0,75.484
480.0,75.659
481.0,75.180
482.0,74.892
483.0,75.358
484.0,76.190
485.0,76.700
486.0,76.552
487.0,75.931
488.0,76.223
489.0,77.301
490.0,77.167
491.0,76.848
492.0,77.841
493.0,78.058
494.0,77.090
495.0,77.167
496.0,78.152
497.0,78.672
498.0,78.561
499.0,78.035
500.0,77.494
501.0,77.458
502.0,77.935
503.0,78.376
504.0,78.622
505.0,79.010
506.0,79.408
507.0,79.421
508.0,79.232
509.0,79.234
510.0,79.092
511.0,78.690
512.0,78.706
513.0,79.266
514.0,79.903
515.0,80.171
516.0,80.035
517.0,80.199
518.0,80.705
519.0,80.551
520.0,79.882
521.0,79.836
522.0,80.281
523.0,80.374
524.0,80.163
525.0,80.078
526.0,80.364
527.0,81.018
528.0,81.128
529.0,80.458
530.0,80.559
531.0,81.401
532.0,81.738
533.0,81.807
534.0,81.920
535.0,81.950
536.0,81.673
