,     Angle,       PSD
482,24.2955,1812
483,24.3356,1892
484,24.3756,1875
485,24.4156,1873
486,24.4556,1791
487,24.4957,1800
488,24.5357,1885
489,24.5757,1766
490,24.6158,1845
491,24.6558,1867
492,24.6958,1738
493,24.7359,1791
494,24.7759,1769
495,24.8159,1774
496,24.856,1774
497,24.896,1720
498,24.936,1763
499,24.9761,1667
500,25.0161,1752
501,25.0561,1639
502,25.0962,1763
503,25.1362,1704
504,25.1762,1683
505,25.2163,1675
506,25.2563,1650
507,25.2963,1651
508,25.3364,1674
509,25.3764,1669
510,25.4164,1606
511,25.4565,1631
512,25.4965,1695
513,25.5365,1668
514,25.5766,1570
515,25.6166,1604
516,25.6566,1644
517,25.6966,1590
518,25.7367,1652
519,25.7767,1623
520,25.8167,1537
521,25.8568,1520
522,25.8968,1598
523,25.9368,1515
524,25.9769,1539
525,26.0169,1468
526,26.0569,1589
527,26.097,1581
528,26.137,1546
529,26.177,1544
530,26.2171,1525
531,26.2571,1575
532,26.2971,1597
533,26.3372,1491
534,26.3772,1544
535,26.4172,1513
536,26.4573,1539
537,26.4973,1541
538,26.5373,1550
539,26.5774,1532
540,26.6174,1535
541,26.6574,1551
542,26.6975,1461
543,26.7375,1534
544,26.7775,1488
545,26.8175,1468
546,26.8576,1452
547,26.8976,1418
548,26.9376,1436
549,26.9777,1406
550,27.0177,1438
551,27.0577,1433
552,27.0978,1495
553,27.1378,1484
554,27.1778,1440
555,27.2179,1399
556,27.2579,1485
557,27.2979,1394
558,27.338,1343
559,27.378,1434
560,27.418,1388
561,27.4581,1446
562,27.4981,1367
563,27.5381,1453
564,27.5782,1352
565,27.6182,1386
566,27.6582,1386
567,27.6983,1436
568,27.7383,1306
569,27.7783,1351
570,27.8184,1372
571,27.8584,1375
572,27.8984,1383
573,27.9385,1365
574,27.9785,1369
575,28.0185,1374
576,28.0585,1322
577,28.0986,1357
578,28.1386,1464
579,28.1786,1364
580,28.2187,1292
581,28.2587,1346
582,28.2987,1337
583,28.3388,1314
584,28.3788,1341
585,28.4188,1305
586,28.4589,1332
587,28.4989,1369
588,28.5389,1310
589,28.579,1290
590,28.619,1297
591,28.659,1327
592,28.6991,1366
593,28.7391,1270
594,28.7791,1306
595,28.8192,1293
596,28.8592,1307
597,28.8992,1284
598,28.9393,1260
599,28.9793,1215
600,29.0193,1289
601,29.0594,1325
602,29.0994,1334
603,29.1394,1240
604,29.1794,1268
605,29.2195,1281
606,29.2595,1236
607,29.2995,1280
608,29.3396,1234
609,29.3796,1242
610,29.4196,1223
611,29.4597,1240
612,29.4997,1305
613,29.5397,1208
614,29.5798,1293
615,29.6198,1251
616,29.6598,1209
617,29.6999,1237
618,29.7399,1240
619,29.7799,1226
620,29.82,1205
621,29.86,1228
622,29.9,1283
623,29.9401,1228
624,29.9801,1207
625,30.0201,1201
626,30.0602,1148
627,30.1002,1204
628,30.1402,1272
629,30.1803,1220
630,30.2203,1188
631,30.2603,1241
632,30.3004,1211
633,30.3404,1196
634,30.3804,1197
635,30.4204,1159
636,30.4605,1176
637,30.5005,1190
638,30.5405,1181
639,30.5806,1178
640,30.6206,1162
641,30.6606,1189
642,30.7007,1192
643,30.7407,1162
644,30.7807,1148
645,30.8208,1196
646,30.8608,1151
647,30.9008,1162
648,30.9409,1156
649,30.9809,1238
650,31.0209,1146
651,31.061,1201
652,31.101,1099
653,31.141,1176
654,31.1811,1078
655,31.2211,1133
656,31.2611,1165
657,31.3012,1158
658,31.3412,1132
659,31.3812,1099
660,31.4213,1164
661,31.4613,1122
662,31.5013,1108
663,31.5413,1146
664,31.5814,1123
665,31.6214,1169
666,31.6614,1172
667,31.7015,1161
668,31.7415,1133
669,31.7815,1178
670,31.8216,1104
671,31.8616,1135
672,31.9016,1142
673,31.9417,1137
674,31.9817,1180
675,32.0217,1157
676,32.0618,1172
677,32.1018,1127
678,32.1418,1143
679,32.1819,1090
680,32.2219,1131
681,32.2619,1150
682,32.302,1106
683,32.342,1063
684,32.382,1085
685,32.4221,1133
686,32.4621,1144
687,32.5021,1151
688,32.5422,1112
689,32.5822,1124
690,32.6222,1061
691,32.6623,1120
692,32.7023,1098
693,32.7423,1121
694,32.7823,1055
695,32.8224,1107
696,32.8624,1125
697,32.9024,1132
698,32.9425,1106
699,32.9825,1083
700,33.0225,1164
701,33.0626,1116
702,33.1026,1081
703,33.1426,1107
704,33.1827,1085
705,33.2227,1104
706,33.2627,1149
707,33.3028,1136
708,33.3428,1151
709,33.3828,1082
710,33.4229,1149
711,33.4629,1124
712,33.5029,1112
713,33.543,1016
714,33.583,1121
715,33.623,1149
716,33.6631,1121
717,33.7031,1125
718,33.7431,1138
719,33.7832,1156
720,33.8232,1074
721,33.8632,1107
722,33.9032,1138
723,33.9433,1180
724,33.9833,1125
725,34.0233,1177
726,34.0634,1133
727,34.1034,1098
728,34.1434,1098
729,34.1835,1103
