Batch,scan003
363.0,0.303
363.5,0.299
364.0,0.297
364.5,0.295
365.0,0.293
365.5,0.290
366.0,0.284
366.5,0.274
367.0,0.263
367.5,0.253
368.0,0.247
368.5,0.244
369.0,0.243
369.5,0.244
370.0,0.249
370.5,0.256
371.0,0.262
371.5,0.260
372.0,0.248
372.5,0.230
373.0,0.217
373.5,0.215
374.0,0.219
374.5,0.221
375.0,0.219
375.5,0.215
376.0,0.211
376.5,0.210
377.0,0.210
377.5,0.213
378.0,0.215
378.5,0.212
379.0,0.203
379.5,0.191
380.0,0.183
380.5,0.183
381.0,0.191
381.5,0.199
382.0,0.202
382.5,0.199
383.0,0.192
383.5,0.185
384.0,0.179
384.5,0.175
385.0,0.178
385.5,0.186
386.0,0.189
386.5,0.184
387.0,0.173
387.5,0.164
388.0,0.164
388.5,0.169
389.0,0.170
389.5,0.163
390.0,0.154
390.5,0.150
391.0,0.154
391.5,0.162
392.0,0.163
392.5,0.156
393.0,0.144
393.5,0.137
394.0,0.139
394.5,0.146
395.0,0.149
395.5,0.146
396.0,0.140
396.5,0.136
397.0,0.135
397.5,0.135
398.0,0.138
398.5,0.141
399.0,0.142
399.5,0.141
400.0,0.138
400.5,0.137
401.0,0.137
401.5,0.137
402.0,0.137
402.5,0.136
403.0,0.135
403.5,0.132
404.0,0.128
404.5,0.122
405.0,0.117
405.5,0.117
406.0,0.120
406.5,XXX.XXX
407.0,XXX.XXX
407.5,XXX.XXX
408.0,XXX.XXX
408.5,XXX.XXX
409.0,XXX.XXX
409.5,XXX.XXX
410.0,XXX.XXX
