,     Angle,       PSD
593,28.7391,1245
594,28.7791,1267
595,28.8192,1249
596,28.8592,1223
597,28.8992,1181
598,28.9393,1221
599,28.9793,1200
600,29.0193,1237
601,29.0594,1284
602,29.0994,1187
603,29.1394,1251
604,29.1794,1189
605,29.2195,1245
606,29.2595,1211
607,29.2995,1177
608,29.3396,1176
609,29.3796,1252
610,29.4196,1231
611,29.4597,1223
612,29.4997,1269
613,29.5397,1178
614,29.5798,1188
615,29.6198,1215
616,29.6598,1228
617,29.6999,1251
618,29.7399,1163
619,29.7799,1199
620,29.82,1161
621,29.86,1164
622,29.9,1201
623,29.9401,1174
624,29.9801,1177
625,30.0201,1167
626,30.0602,1172
627,30.1002,1202
628,30.1402,1174
629,30.1803,1156
630,30.2203,1141
631,30.2603,1110
632,30.3004,1212
633,30.3404,1163
634,30.3804,1150
635,30.4204,1158
636,30.4605,1043
637,30.5005,1145
638,30.5405,1090
639,30.5806,1131
640,30.6206,1117
641,30.6606,1145
642,30.7007,1080
643,30.7407,1216
644,30.7807,1104
645,30.8208,1077
646,30.8608,1133
647,30.9008,1081
648,30.9409,1081
649,30.9809,1124
650,31.0209,1101
651,31.061,1115
652,31.101,1173
653,31.141,1077
654,31.1811,1127
655,31.2211,1131
656,31.2611,1085
657,31.3012,1101
658,31.3412,1107
659,31.3812,1083
660,31.4213,1100
661,31.4613,1092
662,31.5013,1109
663,31.5413,1082
664,31.5814,1075
665,31.6214,1178
666,31.6614,1069
667,31.7015,1083
668,31.7415,1051
669,31.7815,1056
670,31.8216,1059
671,31.8616,1153
672,31.9016,1099
673,31.9417,1030
674,31.9817,1046
675,32.0217,1018
676,32.0618,1092
677,32.1018,1081
678,32.1418,1062
679,32.1819,1067
680,32.2219,1073
681,32.2619,1075
682,32.302,1028
683,32.342,1057
684,32.382,1071
685,32.4221,1057
686,32.4621,1106
687,32.5021,1108
688,32.5422,1066
689,32.5822,1097
690,32.6222,1093
691,32.6623,1070
692,32.7023,996
693,32.7423,1022
694,32.7823,1087
695,32.8224,1156
696,32.8624,1182
697,32.9024,1119
698,32.9425,1058
699,32.9825,1024
700,33.0225,1065
701,33.0626,1018
702,33.1026,1050
703,33.1426,1033
704,33.1827,1094
705,33.2227,1055
706,33.2627,1081
707,33.3028,1114
708,33.3428,1056
709,33.3828,1025
710,33.4229,1086
711,33.4629,1089
712,33.5029,1040
713,33.543,1099
714,33.583,1015
715,33.623,1033
716,33.6631,1120
717,33.7031,1091
718,33.7431,1029
719,33.7832,1062
720,33.8232,1013
