Batch,scan003
Instrument ID,084303
Data Mode,A
Sample,Sample001
Cycle,Cycle01
Date Collected,15/10/2025
Time Collected,06:21:21
Entries,Data Points
nm,A
366.5,0.229
367.0,0.227
367.5,0.223
368.0,0.217
368.5,0.211
369.0,0.209
369.5,0.208
370.0,0.207
370.5,0.204
371.0,0.196
371.5,0.183
372.0,0.174
372.5,0.175
373.0,0.184
373.5,0.193
374.0,0.192
374.5,0.182
375.0,0.169
375.5,0.158
376.0,0.153
376.5,0.155
377.0,0.163
377.5,0.175
378.0,0.181
378.5,0.179
379.0,0.174
379.5,0.172
380.0,0.172
380.5,0.170
381.0,0.167
381.5,0.169
382.0,0.175
382.5,0.180
383.0,0.179
383.5,0.172
384.0,0.162
384.5,0.150
385.0,0.143
385.5,0.141
386.0,0.144
386.5,0.148
387.0,0.149
387.5,0.149
388.0,0.148
388.5,0.146
389.0,0.140
389.5,0.131
390.0,0.125
390.5,0.125
391.0,0.132
391.5,0.142
392.0,0.150
392.5,0.154
393.0,0.153
393.5,0.145
394.0,0.137
394.5,0.131
395.0,0.129
395.5,0.127
396.0,0.124
396.5,0.118
397.0,0.110
397.5,0.104
398.0,0.101
398.5,0.105
399.0,0.109
399.5,0.112
400.0,0.113
400.5,0.118
401.0,0.128
401.5,0.135
402.0,0.135
402.5,0.129
403.0,0.121
403.5,0.115
404.0,0.111
404.5,0.106
405.0,0.102
405.5,0.098
406.0,0.097
406.5,XXX.XXX
407.0,XXX.XXX
407.5,XXX.XXX
408.0,XXX.XXX
408.5,XXX.XXX
409.0,XXX.XXX
409.5,XXX.XXX
410.0,XXX.XXX
